self, opp, fightsavoided
3, 1, 8
5, 4, 8
3, 4, 3
6, 7, 6
2, 9, 4
9, 3, 5
8, 3, 4
2, 8, 5
7, 4, 8
5, 8, 5
9, 6, 0
5, 1, 1
9, 2, 14
3, 7, 4
4, 0, 1
0, 6, 0
3, 9, 11
1, 7, 5
7, 5, 2
3, 2, 14
4, 1, 5
1, 6, 0
7, 6, 0
1, 8, 8
1, 4, 6
9, 8, 5
7, 9, 7
5, 0, 1
9, 5, 2
1, 9, 2
2, 1, 12
7, 8, 5
2, 5, 4
6, 9, 4
0, 1, 3
5, 6, 1
7, 3, 4
3, 6, 2
9, 7, 6
6, 3, 5
2, 6, 1
9, 0, 6
4, 6, 0
6, 4, 10
6, 1, 2
7, 0, 7
8, 6, 0
4, 8, 4
0, 7, 6
8, 5, 11
0, 5, 3
2, 3, 2
5, 3, 3
3, 8, 1
0, 3, 8
3, 5, 4
8, 9, 3
6, 5, 3
7, 1, 11
9, 4, 3
6, 2, 4
7, 2, 6
8, 4, 6
0, 9, 3
4, 9, 4
4, 7, 4
8, 0, 4
1, 0, 6
4, 5, 4
1, 5, 3
9, 1, 10
2, 7, 3
6, 8, 9
2, 4, 4
8, 1, 14
0, 8, 12
0, 2, 9
2, 0, 5
3, 0, 7
4, 3, 3
4, 2, 9
1, 2, 10
1, 3, 1
5, 9, 0
8, 7, 5
5, 2, 9
6, 0, 4
8, 2, 5
0, 4, 7
5, 7, 2
