self, opp, fightsavoided
2, 0, 8
5, 8, 9
4, 8, 5
6, 4, 7
6, 5, 4
9, 2, 2
8, 7, 7
1, 7, 1
2, 4, 1
5, 6, 10
3, 4, 5
7, 4, 5
4, 6, 4
9, 6, 6
6, 2, 8
9, 4, 1
5, 9, 9
6, 7, 6
1, 6, 10
2, 1, 0
4, 2, 8
2, 3, 6
7, 0, 1
3, 2, 2
1, 8, 5
7, 8, 8
8, 3, 5
9, 8, 5
8, 5, 3
6, 8, 6
2, 9, 7
1, 9, 2
0, 5, 7
6, 0, 9
9, 0, 5
3, 0, 3
6, 9, 2
8, 4, 11
4, 7, 1
7, 2, 1
8, 1, 5
2, 7, 4
5, 4, 7
0, 6, 0
0, 7, 5
6, 1, 4
5, 0, 3
4, 3, 4
9, 1, 8
5, 3, 5
3, 8, 2
1, 3, 7
8, 0, 12
3, 1, 6
8, 2, 10
0, 2, 10
4, 9, 8
3, 6, 3
8, 9, 7
7, 5, 5
4, 5, 4
0, 8, 4
2, 6, 9
7, 9, 7
7, 3, 5
0, 9, 8
3, 9, 3
7, 6, 1
5, 7, 6
2, 8, 2
3, 7, 2
1, 5, 3
5, 1, 3
9, 3, 7
9, 7, 2
1, 2, 5
0, 4, 3
2, 5, 4
1, 4, 1
4, 0, 5
0, 3, 7
4, 1, 6
9, 5, 4
8, 6, 0
6, 3, 4
1, 0, 3
0, 1, 2
7, 1, 6
5, 2, 8
3, 5, 6
