self, opp, fightsavoided
7, 4, 5
2, 6, 6
3, 1, 4
8, 7, 7
1, 8, 5
3, 8, 6
2, 0, 6
8, 2, 2
0, 9, 5
4, 2, 3
8, 5, 3
9, 4, 3
5, 9, 6
4, 7, 8
9, 3, 8
2, 9, 7
8, 0, 4
5, 4, 2
1, 6, 6
3, 9, 7
0, 6, 2
8, 6, 6
8, 9, 5
0, 4, 2
6, 0, 3
6, 4, 7
4, 9, 5
6, 1, 5
4, 8, 3
9, 5, 4
1, 4, 3
1, 9, 6
0, 3, 9
3, 7, 3
9, 6, 5
5, 6, 5
8, 1, 10
0, 7, 2
2, 4, 3
8, 3, 10
5, 3, 3
3, 2, 6
4, 3, 8
1, 7, 1
9, 2, 0
6, 2, 4
3, 4, 8
7, 8, 2
4, 6, 4
6, 7, 6
5, 1, 10
4, 0, 10
1, 0, 2
9, 7, 1
5, 2, 4
0, 5, 4
3, 6, 2
1, 5, 10
4, 5, 4
9, 8, 3
1, 2, 4
0, 2, 3
6, 3, 11
2, 5, 6
2, 8, 6
0, 8, 3
6, 8, 7
5, 0, 2
6, 5, 6
2, 3, 6
9, 0, 5
0, 1, 7
9, 1, 2
8, 4, 3
7, 5, 4
5, 8, 3
2, 7, 1
3, 5, 4
3, 0, 9
7, 6, 5
6, 9, 9
4, 1, 6
2, 1, 9
7, 0, 8
7, 2, 6
1, 3, 6
5, 7, 1
7, 1, 3
7, 9, 5
7, 3, 7
