"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,4,7,7,2,9,3,5,5
"1",4,0,9,7,3,0,0,8,12,4
"2",2,6,0,3,16,4,5,6,10,7
"3",10,6,2,0,1,3,3,5,5,7
"4",4,3,3,4,0,1,3,7,7,0
"5",6,7,5,14,2,0,6,3,3,4
"6",10,2,2,0,6,4,0,4,6,8
"7",8,11,3,2,7,4,8,0,8,0
"8",6,1,3,3,6,3,5,0,0,8
"9",1,3,2,7,5,10,3,4,9,0
