"","0","1","2","3","4","5","6","7","8","9"
"0",0,5,7,6,8,4,2,2,5,1
"1",0,0,0,0,0,0,0,0,0,0
"2",7,14,0,4,7,6,6,12,8,11
"3",9,11,9,0,4,19,2,3,14,8
"4",6,6,4,3,0,9,3,3,6,2
"5",0,0,0,0,0,0,0,0,0,0
"6",15,15,5,7,3,13,0,3,10,11
"7",12,10,11,5,9,10,5,0,16,7
"8",0,0,0,0,0,0,0,0,0,0
"9",2,5,6,6,3,8,3,6,8,0
