winner, loser, victorycount
3, 7, 16
8, 3, 0
5, 7, 4
9, 2, 7
8, 0, 1
6, 4, 17
5, 4, 0
1, 8, 11
7, 3, 0
9, 7, 9
4, 5, 8
1, 2, 10
7, 0, 4
0, 9, 0
4, 2, 1
8, 4, 0
1, 6, 0
8, 2, 8
0, 7, 0
6, 9, 20
0, 1, 0
7, 4, 0
3, 4, 11
2, 0, 2
0, 8, 0
5, 9, 0
6, 1, 14
0, 6, 0
4, 3, 0
9, 6, 0
5, 6, 0
3, 0, 22
2, 3, 0
7, 9, 0
6, 3, 4
0, 2, 5
3, 9, 16
2, 9, 0
2, 1, 0
3, 2, 5
4, 6, 0
1, 7, 7
6, 0, 8
7, 8, 2
4, 0, 8
1, 0, 8
2, 4, 0
2, 5, 0
0, 5, 0
2, 7, 0
3, 5, 12
5, 3, 0
6, 7, 5
7, 2, 9
6, 2, 11
7, 6, 0
2, 6, 0
4, 9, 6
4, 8, 8
2, 8, 0
5, 8, 4
0, 3, 0
4, 7, 13
5, 0, 6
9, 5, 5
9, 0, 11
1, 9, 0
8, 9, 0
5, 2, 5
3, 6, 7
9, 1, 7
9, 3, 0
1, 5, 11
0, 4, 0
1, 3, 0
3, 8, 18
8, 5, 7
8, 1, 0
1, 4, 0
6, 8, 15
7, 1, 0
8, 6, 0
3, 1, 19
7, 5, 4
9, 4, 7
5, 1, 0
4, 1, 7
9, 8, 9
8, 7, 3
6, 5, 13
