winner, loser, victorycount
8, 0, 0
9, 5, 0
4, 6, 15
4, 0, 17
7, 6, 0
5, 6, 3
9, 3, 0
0, 6, 9
8, 6, 2
6, 3, 0
7, 3, 0
7, 8, 0
9, 1, 4
8, 3, 0
7, 5, 0
3, 9, 10
1, 2, 0
0, 9, 6
2, 4, 0
6, 4, 0
2, 7, 13
5, 7, 5
4, 1, 20
5, 3, 10
1, 5, 0
5, 4, 0
8, 4, 0
5, 1, 15
7, 9, 0
8, 2, 0
6, 5, 0
5, 2, 6
2, 9, 8
0, 8, 5
8, 7, 5
4, 3, 19
8, 5, 0
1, 4, 0
4, 7, 14
0, 1, 7
0, 5, 0
9, 4, 0
0, 4, 0
7, 4, 0
1, 6, 1
1, 3, 0
5, 9, 6
2, 0, 16
9, 8, 3
4, 2, 18
6, 9, 2
5, 0, 7
3, 8, 5
0, 3, 10
9, 0, 0
6, 0, 0
7, 1, 0
5, 8, 13
2, 8, 13
2, 5, 8
2, 3, 6
6, 1, 1
6, 2, 0
4, 5, 20
3, 1, 5
4, 9, 11
9, 6, 5
7, 0, 0
3, 0, 6
9, 7, 10
3, 2, 0
7, 2, 0
3, 6, 8
0, 2, 0
1, 9, 6
8, 9, 5
2, 6, 8
1, 8, 3
3, 5, 0
1, 7, 4
3, 4, 0
1, 0, 0
6, 8, 6
4, 8, 15
3, 7, 7
6, 7, 9
9, 2, 0
0, 7, 9
8, 1, 2
2, 1, 9
