winner, loser, victorycount
2, 1, 0
5, 7, 0
4, 8, 15
9, 0, 0
4, 6, 1
9, 8, 3
6, 8, 10
7, 9, 7
7, 2, 12
5, 9, 10
7, 4, 0
2, 3, 0
9, 3, 0
1, 5, 1
2, 0, 0
0, 8, 11
8, 5, 0
5, 0, 0
1, 6, 0
6, 7, 14
0, 2, 15
8, 0, 0
4, 7, 5
1, 0, 0
4, 0, 6
9, 1, 0
9, 2, 5
2, 6, 0
8, 4, 0
6, 3, 15
6, 4, 5
4, 5, 13
7, 1, 11
2, 7, 0
7, 0, 0
0, 4, 4
9, 4, 0
2, 4, 0
1, 4, 0
6, 5, 14
3, 5, 0
5, 4, 0
8, 3, 0
8, 1, 0
8, 2, 0
3, 7, 0
7, 5, 11
0, 1, 11
8, 9, 0
1, 2, 12
0, 5, 16
5, 1, 7
6, 2, 7
1, 8, 12
1, 9, 6
8, 7, 0
4, 9, 8
1, 7, 0
0, 7, 19
0, 6, 6
3, 4, 0
9, 7, 0
9, 5, 0
3, 1, 0
9, 6, 0
4, 2, 11
0, 9, 10
5, 3, 6
2, 8, 4
2, 9, 0
3, 8, 3
6, 9, 7
7, 8, 13
2, 5, 0
5, 8, 11
3, 0, 0
4, 1, 7
3, 2, 9
4, 3, 11
6, 0, 9
3, 9, 5
6, 1, 11
5, 2, 10
7, 6, 0
3, 6, 0
8, 6, 0
5, 6, 0
0, 3, 13
1, 3, 9
7, 3, 9
