approaching, opponent, attackcount
2, 8, 12
1, 5, 1
2, 3, 4
5, 1, 10
9, 5, 8
4, 8, 10
4, 5, 5
6, 2, 8
6, 1, 6
3, 6, 4
0, 4, 2
8, 5, 6
8, 7, 2
9, 7, 1
1, 9, 2
2, 4, 3
3, 7, 5
6, 0, 9
0, 1, 5
4, 1, 1
3, 9, 2
9, 2, 3
2, 6, 8
3, 4, 5
8, 9, 1
6, 3, 2
4, 9, 2
7, 8, 12
3, 1, 7
0, 7, 7
5, 6, 5
1, 7, 3
8, 4, 3
5, 9, 5
8, 1, 6
7, 6, 3
9, 4, 1
2, 1, 5
8, 3, 2
5, 2, 3
2, 0, 9
4, 6, 3
0, 8, 8
7, 1, 2
2, 7, 5
2, 9, 5
9, 8, 14
7, 0, 6
5, 4, 6
9, 0, 7
1, 2, 2
3, 5, 5
6, 8, 8
9, 6, 5
7, 3, 4
7, 4, 4
5, 3, 1
0, 3, 5
1, 0, 9
3, 2, 4
4, 2, 1
0, 2, 3
2, 5, 7
5, 7, 8
6, 4, 2
6, 7, 7
1, 4, 4
1, 8, 13
5, 0, 4
0, 9, 6
3, 8, 15
6, 5, 1
4, 7, 2
3, 0, 7
7, 2, 2
8, 2, 2
7, 5, 5
8, 6, 2
0, 6, 4
4, 3, 1
1, 6, 0
1, 3, 4
5, 8, 15
6, 9, 7
7, 9, 3
9, 1, 5
0, 5, 2
9, 3, 5
8, 0, 6
4, 0, 6
