approaching, opponent, attackcount
0, 9, 9
1, 2, 3
6, 2, 5
3, 6, 7
7, 4, 1
4, 8, 2
8, 2, 4
6, 9, 11
6, 3, 0
2, 4, 2
3, 8, 1
4, 2, 2
8, 4, 1
2, 0, 2
6, 4, 3
5, 9, 13
9, 6, 3
4, 9, 10
0, 2, 4
2, 7, 3
2, 6, 2
7, 3, 2
0, 4, 6
2, 5, 11
2, 1, 9
4, 1, 6
2, 8, 4
1, 4, 3
0, 1, 7
0, 7, 1
5, 7, 2
1, 6, 5
8, 9, 11
1, 3, 3
5, 4, 0
7, 2, 1
6, 1, 8
6, 0, 9
9, 1, 10
8, 1, 13
8, 0, 7
1, 9, 11
3, 9, 13
3, 4, 3
8, 6, 3
4, 6, 3
6, 7, 1
4, 0, 4
9, 8, 4
3, 2, 5
8, 7, 1
6, 8, 2
1, 0, 2
9, 5, 11
7, 8, 2
9, 4, 2
7, 5, 8
7, 0, 3
4, 3, 1
2, 9, 9
4, 5, 15
8, 3, 2
7, 9, 8
3, 0, 3
2, 3, 5
4, 7, 3
3, 1, 9
0, 8, 3
5, 3, 0
3, 5, 10
5, 0, 4
7, 6, 2
0, 6, 6
7, 1, 6
3, 7, 2
9, 7, 0
9, 3, 2
1, 5, 11
1, 8, 1
5, 2, 1
9, 0, 3
6, 5, 10
1, 7, 2
9, 2, 1
0, 3, 1
8, 5, 14
0, 5, 12
5, 1, 9
5, 6, 7
5, 8, 4
