winner, loser, victorycount
6, 8, 4
2, 1, 1
7, 9, 1
2, 0, 3
6, 4, 6
6, 0, 3
4, 8, 5
1, 4, 7
1, 2, 1
2, 6, 2
3, 5, 8
1, 5, 1
2, 5, 1
8, 5, 4
3, 7, 8
8, 9, 2
3, 9, 6
1, 8, 1
3, 8, 9
3, 6, 6
4, 3, 14
7, 6, 1
0, 4, 8
6, 9, 4
2, 9, 1
8, 7, 2
4, 9, 8
1, 6, 3
2, 3, 2
1, 0, 6
4, 7, 7
6, 3, 2
1, 9, 3
5, 8, 6
0, 9, 9
2, 4, 6
7, 0, 3
9, 8, 4
0, 2, 9
7, 5, 2
3, 2, 7
6, 1, 2
9, 5, 1
5, 7, 3
0, 3, 17
7, 2, 5
7, 8, 4
4, 2, 9
0, 7, 7
6, 2, 4
9, 0, 5
1, 7, 3
8, 6, 0
9, 3, 3
9, 4, 5
4, 1, 12
8, 2, 3
8, 1, 4
0, 5, 8
5, 4, 4
9, 1, 7
8, 3, 5
9, 2, 2
2, 8, 1
5, 0, 5
0, 6, 11
5, 6, 3
4, 6, 9
3, 4, 11
5, 2, 0
4, 5, 10
7, 3, 2
6, 5, 5
7, 1, 2
8, 4, 3
1, 3, 8
9, 7, 4
4, 0, 11
7, 4, 8
0, 8, 5
0, 1, 7
3, 0, 13
2, 7, 4
5, 3, 3
5, 1, 6
9, 6, 4
8, 0, 4
6, 7, 2
3, 1, 3
5, 9, 8
