approaching, opponent, attackcount
4, 2, 6
1, 6, 4
5, 7, 7
3, 2, 11
6, 8, 0
4, 7, 15
3, 6, 4
2, 6, 4
1, 0, 8
0, 1, 8
1, 3, 6
0, 3, 4
6, 7, 7
8, 1, 8
2, 4, 6
9, 4, 3
3, 0, 8
8, 7, 2
8, 0, 6
3, 5, 1
7, 9, 1
4, 9, 1
5, 9, 0
3, 9, 2
9, 6, 5
2, 7, 4
7, 2, 8
4, 0, 13
7, 3, 2
1, 8, 5
5, 4, 1
0, 2, 4
6, 9, 2
6, 5, 6
7, 1, 2
7, 0, 1
6, 2, 3
3, 1, 5
9, 2, 6
1, 4, 6
0, 9, 3
4, 3, 5
2, 8, 3
5, 0, 12
2, 3, 4
3, 4, 0
9, 7, 14
2, 0, 6
4, 5, 2
7, 5, 3
2, 9, 2
8, 4, 0
6, 0, 4
2, 1, 5
0, 7, 3
1, 5, 3
8, 5, 2
0, 6, 6
7, 4, 1
1, 2, 6
4, 8, 9
2, 5, 9
9, 0, 12
5, 6, 7
7, 8, 8
5, 3, 2
8, 2, 4
3, 7, 11
5, 2, 4
3, 8, 2
6, 3, 3
4, 6, 12
9, 1, 12
8, 6, 5
1, 9, 1
9, 3, 5
6, 4, 5
9, 8, 4
7, 6, 3
5, 1, 8
8, 9, 5
0, 4, 4
5, 8, 5
4, 1, 14
0, 8, 4
8, 3, 2
1, 7, 3
6, 1, 3
0, 5, 0
9, 5, 5
