approaching, opponent, attackcount
1, 4, 6
1, 3, 2
6, 9, 8
8, 7, 2
6, 1, 16
3, 1, 4
9, 6, 1
5, 9, 2
9, 0, 4
1, 9, 4
1, 0, 9
4, 6, 3
3, 6, 3
5, 8, 15
2, 1, 12
4, 8, 0
5, 3, 7
3, 9, 3
2, 7, 3
8, 1, 4
1, 2, 3
4, 3, 11
9, 5, 2
6, 4, 17
2, 5, 4
7, 4, 12
0, 7, 0
2, 9, 4
4, 1, 1
7, 5, 2
6, 0, 8
3, 7, 2
0, 6, 1
9, 7, 5
6, 7, 3
4, 5, 6
5, 4, 16
7, 8, 10
5, 2, 3
8, 5, 7
0, 1, 0
7, 3, 6
9, 1, 4
7, 9, 6
9, 3, 5
6, 3, 10
5, 1, 8
8, 2, 1
4, 2, 8
0, 2, 2
1, 8, 8
4, 0, 4
1, 5, 2
2, 4, 17
4, 9, 0
3, 0, 5
9, 4, 6
3, 2, 4
3, 5, 0
7, 2, 1
8, 9, 4
3, 4, 6
5, 7, 4
4, 7, 3
9, 8, 0
5, 0, 9
5, 6, 3
3, 8, 4
7, 0, 9
2, 0, 7
8, 3, 3
2, 3, 4
0, 5, 0
1, 6, 3
7, 1, 12
0, 8, 4
7, 6, 2
8, 6, 2
0, 9, 5
2, 6, 3
6, 5, 0
0, 4, 6
9, 2, 2
2, 8, 8
8, 0, 4
1, 7, 3
6, 2, 3
8, 4, 1
0, 3, 6
6, 8, 8
