self, opp, fightsavoided
6, 0, 3
8, 9, 5
2, 9, 3
2, 1, 6
4, 6, 5
0, 6, 5
1, 8, 6
8, 2, 6
9, 1, 5
2, 4, 15
1, 9, 5
1, 7, 1
5, 8, 4
2, 6, 5
9, 4, 4
7, 0, 4
3, 5, 5
7, 4, 3
0, 3, 4
7, 2, 7
5, 0, 5
6, 3, 2
3, 4, 0
6, 9, 4
0, 4, 0
5, 1, 4
3, 0, 4
7, 5, 4
4, 5, 5
8, 1, 8
6, 7, 2
8, 4, 2
6, 4, 2
7, 1, 4
6, 1, 4
3, 6, 11
8, 0, 4
4, 8, 5
4, 7, 4
8, 5, 7
3, 9, 9
4, 2, 6
1, 4, 3
1, 0, 10
8, 7, 4
9, 8, 4
6, 8, 0
5, 7, 2
5, 9, 5
8, 3, 5
7, 8, 7
2, 0, 3
1, 2, 3
3, 7, 2
1, 6, 5
5, 2, 3
9, 6, 2
4, 0, 8
0, 9, 2
9, 2, 4
0, 1, 6
2, 8, 11
3, 8, 4
2, 3, 4
0, 5, 7
4, 9, 8
9, 0, 4
9, 7, 6
6, 2, 3
9, 3, 13
3, 1, 5
2, 5, 11
2, 7, 5
5, 3, 5
0, 8, 8
5, 4, 3
4, 3, 5
0, 2, 3
9, 5, 6
7, 3, 5
5, 6, 8
6, 5, 5
7, 6, 5
1, 3, 9
4, 1, 6
7, 9, 3
3, 2, 8
8, 6, 6
0, 7, 5
1, 5, 4
