approaching, opponent, attackcount
9, 0, 7
7, 3, 3
5, 1, 5
4, 5, 5
1, 3, 6
3, 5, 3
2, 6, 5
0, 2, 2
2, 0, 2
7, 0, 4
3, 8, 5
3, 9, 8
5, 7, 7
6, 4, 6
1, 5, 4
6, 5, 2
3, 1, 4
8, 4, 8
6, 2, 2
0, 9, 3
0, 8, 1
6, 7, 4
4, 6, 5
8, 3, 5
6, 0, 10
8, 7, 3
5, 4, 4
8, 0, 3
0, 6, 2
3, 7, 4
6, 8, 6
2, 4, 2
4, 1, 5
6, 1, 3
2, 8, 3
9, 6, 8
0, 4, 3
1, 2, 9
6, 9, 4
9, 1, 10
0, 7, 6
8, 2, 2
9, 5, 4
7, 8, 2
7, 4, 2
3, 0, 6
8, 6, 9
4, 2, 6
4, 8, 4
9, 3, 12
0, 3, 2
5, 2, 5
4, 9, 8
8, 1, 3
4, 0, 6
9, 7, 3
6, 3, 3
8, 5, 11
2, 3, 2
7, 2, 8
1, 4, 5
5, 9, 5
9, 2, 6
1, 0, 2
1, 8, 6
5, 0, 9
2, 5, 3
3, 6, 10
3, 2, 6
2, 9, 8
3, 4, 9
8, 9, 9
5, 8, 5
7, 9, 7
2, 7, 1
0, 1, 4
4, 3, 4
1, 9, 4
7, 5, 4
5, 6, 6
7, 1, 4
4, 7, 8
9, 8, 8
9, 4, 6
5, 3, 3
1, 6, 3
1, 7, 3
2, 1, 6
0, 5, 6
7, 6, 2
