approaching, opponent, attackcount
5, 3, 1
5, 6, 0
4, 2, 2
2, 6, 13
6, 1, 5
2, 5, 9
9, 5, 2
0, 3, 5
4, 7, 5
3, 9, 4
6, 8, 4
0, 6, 9
6, 7, 5
3, 6, 2
0, 1, 6
4, 5, 2
9, 6, 5
8, 4, 4
3, 8, 4
8, 2, 9
9, 3, 4
3, 7, 1
7, 3, 7
5, 1, 1
3, 1, 0
0, 9, 3
3, 2, 3
1, 9, 5
4, 9, 1
6, 0, 3
3, 0, 3
7, 1, 9
9, 1, 5
7, 0, 5
1, 0, 10
5, 4, 5
3, 4, 4
8, 0, 9
8, 6, 6
0, 8, 4
1, 5, 11
2, 4, 4
0, 2, 7
7, 9, 2
4, 0, 6
4, 1, 2
8, 5, 5
6, 5, 3
0, 7, 8
5, 9, 3
5, 7, 5
1, 7, 7
1, 4, 7
9, 8, 3
0, 5, 9
4, 6, 0
7, 4, 11
3, 5, 5
9, 2, 6
4, 8, 2
1, 2, 6
1, 3, 1
5, 8, 2
2, 7, 13
2, 0, 9
9, 4, 5
8, 3, 7
7, 5, 4
2, 1, 5
7, 2, 6
8, 7, 6
6, 9, 3
7, 6, 7
1, 6, 9
1, 8, 4
4, 3, 2
2, 8, 11
9, 0, 4
5, 0, 6
2, 3, 6
9, 7, 2
6, 2, 6
8, 1, 3
0, 4, 4
6, 4, 4
7, 8, 5
6, 3, 1
5, 2, 3
8, 9, 10
2, 9, 6
