winner, loser, victorycount
6, 7, 11
8, 1, 14
1, 9, 0
3, 7, 9
5, 0, 0
3, 5, 3
7, 3, 1
2, 7, 7
1, 3, 6
2, 8, 5
7, 6, 3
9, 7, 9
2, 5, 1
8, 9, 18
0, 3, 5
1, 6, 4
4, 7, 19
4, 8, 3
6, 0, 1
9, 2, 2
1, 2, 4
2, 1, 2
4, 2, 10
2, 0, 3
6, 4, 1
5, 4, 2
8, 4, 2
4, 1, 18
6, 2, 2
4, 5, 5
6, 1, 7
6, 8, 3
7, 8, 2
5, 2, 7
6, 9, 3
1, 0, 3
9, 0, 2
7, 4, 2
0, 2, 13
9, 5, 3
7, 9, 0
3, 1, 4
3, 9, 4
7, 2, 1
5, 9, 6
5, 7, 14
4, 0, 5
5, 1, 7
2, 9, 2
0, 5, 6
9, 3, 1
0, 7, 14
9, 6, 2
2, 3, 7
4, 3, 5
8, 7, 16
5, 3, 6
7, 0, 3
9, 4, 2
7, 1, 4
1, 4, 1
8, 2, 15
0, 8, 1
4, 6, 6
8, 3, 6
0, 9, 6
4, 9, 5
5, 8, 3
8, 5, 8
6, 3, 4
0, 6, 9
3, 4, 2
2, 4, 1
3, 8, 2
2, 6, 2
0, 1, 7
3, 0, 3
5, 6, 3
8, 0, 3
6, 5, 5
1, 7, 7
1, 5, 2
0, 4, 2
7, 5, 2
9, 1, 1
8, 6, 11
1, 8, 2
9, 8, 1
3, 2, 5
3, 6, 1
