winner, loser, victorycount
2, 9, 2
5, 6, 4
2, 3, 0
9, 7, 0
0, 9, 1
0, 5, 0
9, 5, 0
4, 6, 1
5, 7, 1
6, 3, 2
6, 1, 2
8, 3, 1
2, 1, 2
9, 4, 1
3, 0, 13
0, 3, 0
4, 3, 2
9, 8, 3
3, 1, 3
8, 0, 19
4, 2, 3
4, 0, 6
3, 4, 20
1, 6, 4
0, 7, 0
6, 7, 3
1, 3, 1
7, 2, 22
0, 2, 3
5, 9, 4
3, 2, 23
8, 1, 2
7, 9, 16
2, 7, 0
8, 2, 15
6, 5, 5
7, 5, 4
5, 1, 0
2, 8, 0
1, 5, 1
9, 1, 0
4, 8, 2
3, 9, 9
5, 4, 9
0, 6, 1
9, 3, 0
1, 9, 9
5, 0, 19
2, 0, 1
5, 8, 2
7, 8, 2
4, 1, 0
3, 6, 1
1, 7, 1
7, 6, 4
0, 8, 1
6, 9, 4
1, 0, 17
8, 7, 1
9, 0, 6
7, 0, 15
5, 3, 1
8, 4, 9
8, 6, 4
9, 6, 0
4, 9, 2
7, 4, 17
2, 5, 1
3, 8, 0
4, 7, 1
5, 2, 15
3, 5, 5
2, 6, 0
9, 2, 5
6, 2, 11
8, 9, 14
2, 4, 1
7, 1, 1
0, 1, 0
1, 2, 20
6, 0, 16
1, 8, 1
8, 5, 4
0, 4, 2
3, 7, 2
4, 5, 4
7, 3, 0
6, 4, 12
1, 4, 5
6, 8, 4
