winner, loser, victorycount
1, 2, 3
6, 9, 0
2, 4, 0
4, 0, 6
5, 0, 21
7, 6, 1
2, 3, 14
2, 5, 3
0, 3, 8
6, 3, 33
9, 6, 2
1, 3, 12
9, 2, 4
8, 9, 1
4, 9, 0
3, 0, 1
0, 4, 1
4, 5, 1
6, 0, 18
3, 5, 0
1, 5, 3
4, 1, 3
0, 1, 2
6, 7, 4
3, 9, 1
8, 6, 1
8, 4, 2
0, 8, 1
8, 2, 2
3, 7, 0
9, 0, 19
2, 6, 2
0, 5, 0
5, 1, 9
9, 1, 8
1, 6, 1
1, 0, 2
3, 1, 2
5, 2, 6
7, 2, 10
5, 3, 28
8, 5, 0
8, 7, 1
7, 0, 19
3, 8, 0
5, 4, 1
2, 9, 1
8, 3, 12
1, 8, 1
2, 1, 1
4, 6, 4
8, 1, 6
0, 2, 2
2, 8, 2
7, 8, 3
7, 5, 4
5, 7, 1
0, 6, 2
4, 7, 0
9, 3, 23
4, 8, 5
6, 8, 1
0, 7, 0
3, 4, 0
6, 1, 15
3, 2, 1
9, 4, 1
6, 4, 7
1, 9, 0
1, 7, 0
8, 0, 13
0, 9, 2
9, 8, 4
9, 5, 2
5, 6, 2
2, 7, 1
3, 6, 0
1, 4, 3
6, 5, 2
4, 2, 2
7, 3, 22
4, 3, 17
5, 8, 4
2, 0, 4
7, 1, 11
6, 2, 7
7, 9, 0
5, 9, 2
9, 7, 2
7, 4, 2
