winner, loser, victorycount
6, 3, 17
1, 8, 1
1, 9, 2
8, 7, 16
5, 2, 11
4, 5, 0
2, 5, 0
4, 7, 3
2, 6, 2
1, 2, 1
6, 9, 6
8, 1, 10
4, 9, 1
9, 4, 13
1, 3, 4
7, 8, 0
7, 3, 2
4, 1, 5
6, 2, 15
9, 5, 2
0, 4, 1
9, 6, 0
1, 0, 1
0, 6, 2
0, 1, 4
1, 6, 0
5, 7, 16
9, 0, 13
2, 9, 3
3, 4, 2
1, 5, 0
0, 7, 2
3, 0, 1
5, 3, 12
5, 0, 7
2, 7, 9
5, 6, 1
2, 4, 2
8, 9, 1
0, 8, 0
5, 4, 13
3, 5, 0
4, 2, 1
8, 5, 1
4, 0, 1
2, 8, 0
3, 2, 0
0, 5, 1
3, 7, 2
7, 4, 0
8, 2, 6
8, 4, 12
0, 3, 2
6, 1, 16
6, 0, 20
7, 1, 3
9, 2, 14
7, 2, 1
3, 6, 0
2, 0, 3
8, 6, 1
6, 5, 2
4, 8, 2
7, 5, 1
6, 8, 2
3, 1, 1
5, 1, 15
3, 9, 0
7, 6, 0
6, 4, 13
1, 4, 0
9, 7, 22
3, 8, 0
5, 9, 1
9, 8, 3
8, 3, 19
6, 7, 18
9, 3, 13
5, 8, 2
2, 3, 5
9, 1, 21
4, 6, 0
8, 0, 8
0, 9, 0
4, 3, 6
2, 1, 6
1, 7, 2
0, 2, 2
7, 0, 1
7, 9, 0
