winner, loser, victorycount
4, 2, 4
4, 7, 14
9, 5, 1
8, 4, 4
6, 1, 4
2, 7, 9
9, 8, 13
7, 1, 0
0, 3, 5
8, 6, 3
8, 3, 12
0, 8, 0
2, 5, 1
4, 0, 18
6, 0, 4
7, 6, 3
7, 2, 2
8, 0, 1
7, 4, 3
7, 8, 2
9, 2, 2
5, 2, 3
6, 8, 1
6, 7, 4
2, 8, 14
4, 8, 8
3, 9, 0
1, 0, 13
7, 9, 1
3, 5, 0
3, 2, 0
9, 3, 14
0, 9, 1
7, 0, 3
6, 4, 2
2, 0, 16
8, 9, 1
1, 7, 13
0, 2, 2
2, 4, 1
8, 7, 0
0, 1, 1
0, 4, 1
0, 7, 1
1, 2, 3
3, 8, 2
4, 6, 8
6, 5, 1
6, 3, 10
5, 8, 16
2, 3, 15
8, 5, 2
9, 0, 15
3, 7, 1
1, 6, 9
9, 4, 2
1, 5, 2
5, 7, 11
0, 6, 0
1, 4, 2
4, 5, 3
3, 1, 1
8, 1, 2
2, 1, 1
5, 6, 5
1, 8, 5
3, 6, 1
5, 1, 1
7, 5, 0
9, 1, 3
4, 9, 4
7, 3, 10
0, 5, 1
5, 4, 6
4, 3, 12
9, 7, 13
9, 6, 6
5, 0, 10
4, 1, 0
5, 9, 1
1, 3, 22
2, 9, 0
5, 3, 26
8, 2, 2
3, 0, 1
1, 9, 2
6, 2, 1
2, 6, 5
3, 4, 0
6, 9, 2
