winner, loser, victorycount
1, 0, 4
3, 9, 2
2, 3, 10
3, 6, 0
8, 4, 4
3, 5, 8
5, 4, 1
8, 3, 18
6, 8, 2
9, 0, 1
7, 4, 2
3, 4, 2
3, 1, 1
0, 8, 2
1, 8, 2
8, 2, 4
8, 5, 26
6, 7, 2
7, 5, 6
7, 1, 2
9, 8, 1
4, 8, 1
7, 9, 3
5, 7, 2
3, 8, 0
9, 2, 6
6, 0, 2
2, 9, 2
3, 0, 2
1, 7, 5
6, 9, 2
8, 6, 4
5, 1, 2
9, 1, 9
1, 5, 17
0, 1, 11
4, 6, 3
8, 7, 7
9, 3, 25
5, 6, 2
6, 4, 1
0, 6, 1
5, 8, 0
9, 6, 0
6, 3, 15
7, 3, 7
5, 2, 0
9, 4, 7
6, 1, 2
1, 2, 2
0, 4, 6
2, 6, 3
8, 9, 1
5, 0, 1
5, 9, 0
1, 6, 1
0, 5, 16
4, 5, 17
2, 1, 0
5, 3, 1
1, 9, 3
2, 8, 3
4, 0, 3
2, 7, 4
8, 0, 4
1, 3, 4
2, 4, 2
6, 2, 0
9, 5, 24
1, 4, 3
2, 0, 2
8, 1, 4
7, 8, 0
3, 2, 1
3, 7, 0
4, 7, 6
7, 6, 2
4, 2, 4
0, 9, 0
9, 7, 14
0, 2, 3
0, 7, 8
4, 1, 1
4, 9, 1
2, 5, 24
0, 3, 13
7, 2, 1
6, 5, 20
4, 3, 7
7, 0, 3
