winner, loser, victorycount
7, 5, 1
5, 9, 8
8, 6, 2
8, 5, 3
3, 4, 17
3, 8, 3
8, 1, 1
2, 8, 0
4, 3, 0
2, 7, 1
5, 4, 20
4, 9, 1
1, 2, 26
0, 3, 3
0, 1, 3
3, 2, 22
2, 6, 0
3, 9, 3
7, 8, 3
7, 0, 4
7, 9, 7
0, 4, 12
4, 2, 1
9, 2, 14
8, 2, 14
1, 5, 2
2, 4, 2
6, 0, 7
7, 1, 2
1, 6, 3
8, 3, 0
6, 5, 1
1, 0, 6
1, 7, 1
4, 7, 0
6, 4, 15
8, 4, 21
5, 6, 8
2, 1, 0
6, 8, 1
7, 4, 15
6, 3, 3
9, 4, 16
6, 7, 3
2, 0, 0
1, 3, 1
9, 0, 1
1, 8, 2
5, 3, 1
1, 4, 21
3, 7, 2
5, 0, 8
8, 7, 2
0, 6, 3
3, 0, 4
4, 1, 2
6, 2, 16
2, 5, 0
0, 2, 11
7, 3, 3
4, 8, 1
7, 6, 0
8, 0, 2
0, 7, 1
9, 5, 1
3, 1, 1
3, 5, 1
4, 0, 2
5, 1, 6
2, 3, 0
0, 8, 2
9, 1, 3
5, 7, 1
9, 8, 4
9, 3, 1
9, 7, 4
5, 2, 13
6, 1, 1
1, 9, 7
7, 2, 22
4, 5, 0
9, 6, 2
8, 9, 6
0, 9, 1
0, 5, 0
5, 8, 3
2, 9, 4
6, 9, 5
4, 6, 0
3, 6, 4
