self, opp, fightsavoided
8, 0, 3
3, 2, 4
3, 5, 8
3, 7, 7
6, 8, 2
7, 8, 0
0, 7, 10
9, 5, 4
9, 4, 4
3, 8, 2
9, 6, 10
9, 2, 5
3, 4, 3
8, 2, 11
1, 9, 0
1, 8, 2
4, 8, 4
7, 9, 3
7, 6, 3
3, 1, 12
0, 9, 4
6, 0, 3
9, 8, 6
4, 9, 5
4, 2, 4
8, 7, 10
5, 3, 5
4, 5, 8
4, 7, 9
4, 0, 5
1, 7, 0
2, 8, 4
6, 5, 1
2, 1, 7
2, 3, 6
3, 6, 12
7, 0, 0
5, 6, 4
5, 0, 4
8, 3, 7
9, 0, 1
7, 2, 0
1, 3, 4
5, 7, 8
8, 9, 3
8, 5, 4
0, 2, 3
3, 0, 6
6, 4, 1
2, 0, 6
0, 8, 3
2, 5, 6
4, 3, 3
0, 3, 7
3, 9, 8
1, 0, 2
5, 4, 7
7, 1, 3
1, 4, 2
4, 1, 10
4, 6, 4
6, 2, 0
9, 3, 9
6, 3, 3
6, 1, 3
7, 5, 1
0, 1, 5
6, 7, 4
0, 4, 7
2, 4, 1
8, 6, 12
1, 6, 1
0, 5, 2
1, 5, 2
0, 6, 8
8, 1, 8
5, 2, 5
9, 1, 11
5, 1, 8
6, 9, 5
8, 4, 7
7, 3, 0
9, 7, 18
5, 9, 2
7, 4, 4
1, 2, 1
2, 9, 5
2, 6, 8
5, 8, 7
2, 7, 11
