self, opp, fightsavoided
9, 5, 2
2, 7, 7
5, 8, 17
2, 5, 5
0, 7, 1
1, 0, 8
9, 8, 1
0, 6, 5
6, 4, 5
9, 7, 0
8, 2, 0
9, 1, 0
4, 6, 10
3, 1, 3
0, 1, 3
8, 9, 0
0, 2, 3
8, 0, 2
3, 0, 10
7, 0, 7
1, 4, 6
9, 4, 1
0, 9, 17
5, 1, 12
5, 7, 4
3, 7, 5
3, 2, 4
1, 2, 5
3, 5, 3
4, 9, 7
6, 3, 1
2, 9, 16
6, 0, 8
8, 6, 1
3, 6, 10
2, 3, 0
5, 0, 4
1, 5, 3
1, 6, 2
7, 2, 3
9, 0, 2
5, 2, 8
4, 7, 6
6, 1, 5
4, 5, 1
7, 6, 6
8, 1, 1
2, 6, 10
6, 5, 3
7, 3, 1
3, 9, 9
4, 1, 8
6, 2, 0
9, 6, 1
5, 4, 5
2, 0, 4
8, 7, 1
2, 1, 7
4, 8, 7
9, 3, 0
1, 7, 0
0, 4, 4
3, 8, 4
8, 5, 0
7, 5, 2
7, 9, 15
6, 8, 8
8, 3, 1
1, 8, 11
0, 3, 6
2, 4, 1
4, 2, 2
5, 9, 12
9, 2, 0
4, 0, 5
1, 3, 2
6, 9, 6
5, 6, 2
5, 3, 4
7, 1, 4
0, 5, 5
6, 7, 5
7, 8, 15
1, 9, 17
3, 4, 8
8, 4, 0
0, 8, 7
4, 3, 3
7, 4, 9
2, 8, 7
