self, opp, fightsavoided
8, 2, 5
1, 9, 4
2, 0, 2
0, 2, 2
6, 8, 1
0, 5, 6
9, 2, 4
9, 5, 9
1, 6, 12
3, 7, 0
2, 7, 4
2, 5, 4
9, 0, 6
4, 9, 4
7, 5, 9
6, 4, 0
9, 3, 9
4, 5, 5
1, 2, 2
5, 1, 8
7, 4, 2
0, 1, 2
0, 9, 2
7, 3, 8
9, 8, 7
6, 2, 0
2, 6, 11
1, 0, 4
6, 7, 6
5, 7, 9
7, 9, 9
4, 8, 5
7, 6, 1
5, 9, 1
7, 2, 2
2, 9, 4
8, 0, 5
8, 4, 3
6, 0, 6
5, 0, 7
0, 3, 6
1, 5, 4
1, 4, 2
8, 3, 15
9, 1, 3
4, 2, 2
5, 2, 4
8, 1, 3
2, 3, 21
6, 5, 5
7, 1, 5
4, 7, 4
3, 5, 0
5, 6, 2
3, 9, 0
9, 7, 5
5, 3, 14
6, 9, 3
3, 1, 0
3, 4, 0
7, 0, 5
2, 1, 4
5, 8, 8
5, 4, 10
6, 1, 3
8, 5, 6
6, 3, 6
4, 3, 9
8, 7, 4
9, 6, 12
3, 0, 0
3, 2, 0
7, 8, 9
0, 7, 1
9, 4, 3
2, 8, 8
0, 6, 5
0, 4, 0
4, 1, 3
2, 4, 10
3, 6, 0
4, 0, 12
1, 3, 20
8, 6, 4
1, 7, 6
4, 6, 7
1, 8, 1
3, 8, 0
0, 8, 1
8, 9, 5
