self, opp, fightsavoided
8, 6, 2
0, 2, 5
7, 0, 2
0, 1, 3
3, 1, 5
2, 5, 5
7, 9, 17
1, 7, 1
3, 6, 8
6, 9, 2
2, 1, 2
3, 4, 5
4, 3, 5
5, 2, 5
9, 2, 1
9, 4, 3
8, 7, 4
6, 0, 1
3, 5, 8
6, 3, 0
3, 8, 6
5, 7, 12
7, 5, 5
6, 8, 1
2, 9, 9
1, 5, 7
8, 2, 2
8, 4, 1
5, 0, 3
2, 8, 4
0, 7, 2
2, 3, 4
4, 2, 5
9, 5, 0
9, 6, 4
4, 0, 8
2, 0, 17
4, 5, 14
7, 4, 3
5, 3, 4
6, 1, 1
7, 2, 4
7, 8, 7
8, 5, 2
7, 1, 3
1, 8, 12
6, 4, 1
3, 0, 4
9, 1, 0
6, 2, 2
1, 4, 5
9, 8, 1
5, 8, 5
5, 4, 4
7, 3, 1
1, 2, 3
8, 0, 3
5, 9, 10
2, 6, 12
2, 7, 1
1, 3, 0
8, 9, 3
2, 4, 7
9, 7, 0
6, 5, 0
4, 9, 10
1, 0, 7
3, 7, 2
8, 1, 4
4, 7, 2
9, 3, 0
1, 9, 9
0, 3, 4
9, 0, 2
6, 7, 0
4, 1, 6
8, 3, 5
7, 6, 16
1, 6, 14
0, 8, 7
3, 9, 17
4, 6, 8
5, 6, 9
3, 2, 5
0, 6, 10
4, 8, 3
0, 5, 4
5, 1, 7
0, 9, 11
0, 4, 2
