self, opp, fightsavoided
4, 3, 5
6, 9, 1
2, 8, 1
2, 4, 1
9, 5, 5
2, 0, 8
2, 9, 1
0, 5, 1
7, 6, 0
2, 5, 5
7, 3, 0
4, 9, 2
5, 9, 4
8, 7, 13
3, 5, 2
7, 9, 0
8, 6, 4
6, 8, 2
5, 3, 7
5, 0, 7
2, 3, 3
9, 4, 3
6, 5, 3
1, 4, 4
7, 4, 0
5, 6, 7
6, 2, 0
6, 7, 11
8, 2, 5
5, 7, 12
1, 9, 4
1, 0, 11
7, 1, 0
3, 4, 2
4, 7, 19
1, 8, 8
7, 2, 0
9, 6, 19
1, 7, 15
6, 3, 2
3, 2, 2
8, 1, 5
8, 4, 5
9, 3, 9
8, 9, 5
7, 5, 0
1, 6, 8
6, 4, 2
5, 2, 3
9, 8, 3
4, 5, 2
2, 1, 1
0, 1, 4
4, 6, 15
0, 2, 5
1, 2, 8
8, 0, 6
3, 8, 1
1, 3, 6
9, 7, 17
0, 3, 0
8, 5, 3
0, 8, 0
0, 9, 6
3, 7, 5
7, 8, 0
4, 1, 9
9, 0, 9
2, 7, 9
9, 1, 9
6, 0, 5
4, 0, 4
2, 6, 4
7, 0, 0
5, 8, 7
3, 9, 5
4, 2, 3
3, 1, 6
1, 5, 4
0, 6, 4
5, 1, 7
0, 7, 6
8, 3, 7
3, 0, 10
4, 8, 9
9, 2, 3
0, 4, 6
5, 4, 2
3, 6, 2
6, 1, 3
