self, opp, fightsavoided
2, 1, 0
2, 5, 2
1, 7, 1
7, 0, 6
2, 9, 8
0, 8, 2
3, 5, 1
6, 9, 3
2, 6, 6
3, 8, 3
9, 3, 8
0, 6, 3
5, 6, 3
1, 5, 7
7, 2, 4
8, 0, 8
7, 4, 7
8, 2, 3
0, 4, 2
9, 8, 5
4, 3, 4
1, 4, 4
6, 4, 2
3, 9, 5
0, 9, 8
1, 9, 6
4, 1, 3
1, 8, 1
1, 6, 10
9, 5, 4
8, 7, 9
5, 2, 4
9, 0, 8
9, 7, 4
0, 2, 5
6, 0, 3
4, 7, 4
5, 0, 2
2, 0, 4
1, 0, 3
2, 3, 3
3, 2, 3
4, 9, 7
3, 6, 2
7, 6, 10
0, 1, 5
6, 7, 4
5, 7, 3
8, 5, 8
1, 2, 2
8, 3, 10
7, 8, 1
4, 5, 5
6, 3, 6
9, 2, 3
7, 1, 8
7, 3, 7
2, 8, 3
8, 6, 4
2, 4, 15
3, 1, 5
4, 2, 10
6, 2, 1
4, 6, 3
1, 3, 3
0, 5, 8
6, 1, 4
3, 4, 4
9, 6, 4
2, 7, 5
4, 8, 6
6, 8, 2
0, 3, 11
3, 0, 9
8, 9, 4
3, 7, 8
0, 7, 5
7, 5, 4
9, 4, 7
7, 9, 9
8, 4, 8
5, 4, 9
6, 5, 5
4, 0, 3
8, 1, 2
5, 9, 8
5, 3, 7
5, 8, 6
9, 1, 4
5, 1, 3
