self, opp, fightsavoided
0, 3, 9
1, 4, 2
7, 1, 4
0, 2, 2
8, 3, 8
0, 5, 6
4, 8, 0
2, 1, 2
8, 7, 2
3, 6, 3
1, 3, 4
1, 9, 6
6, 4, 1
1, 5, 2
4, 1, 4
5, 7, 7
2, 6, 5
3, 5, 6
5, 8, 10
6, 2, 7
7, 5, 3
5, 9, 5
9, 3, 3
9, 5, 8
7, 0, 6
3, 8, 8
3, 1, 3
9, 8, 9
0, 8, 5
9, 4, 5
1, 7, 9
2, 4, 2
4, 6, 3
6, 7, 3
4, 9, 6
1, 2, 6
7, 4, 10
2, 0, 3
4, 0, 11
4, 2, 10
6, 0, 1
9, 2, 4
0, 9, 3
8, 2, 1
7, 8, 3
7, 6, 7
1, 6, 8
6, 9, 12
9, 1, 4
9, 6, 2
4, 3, 3
2, 7, 2
8, 6, 4
9, 7, 4
6, 1, 1
3, 2, 5
1, 8, 4
6, 5, 7
5, 2, 5
7, 2, 2
9, 0, 5
8, 5, 7
5, 3, 3
5, 6, 4
4, 7, 10
0, 7, 7
2, 9, 3
2, 5, 4
3, 0, 6
3, 4, 7
8, 9, 8
6, 8, 2
3, 7, 6
5, 0, 6
6, 3, 6
8, 1, 4
5, 1, 6
7, 9, 8
4, 5, 6
7, 3, 1
2, 3, 4
1, 0, 3
0, 4, 5
2, 8, 7
8, 0, 3
5, 4, 1
3, 9, 11
0, 1, 3
8, 4, 7
0, 6, 7
