winner, loser, victorycount
5, 7, 11
2, 7, 5
2, 9, 10
2, 1, 5
8, 0, 0
5, 9, 9
7, 0, 0
6, 1, 0
7, 8, 7
7, 5, 0
0, 7, 11
8, 9, 10
8, 7, 0
6, 0, 0
6, 4, 0
3, 2, 19
9, 0, 0
2, 0, 0
1, 7, 3
3, 6, 11
4, 3, 0
5, 6, 10
0, 5, 8
3, 8, 9
8, 4, 0
8, 2, 0
2, 8, 6
9, 5, 0
9, 1, 0
5, 4, 8
4, 1, 1
3, 9, 16
4, 7, 3
0, 4, 12
8, 3, 0
4, 2, 6
9, 7, 0
3, 5, 17
9, 3, 0
7, 3, 0
3, 1, 15
7, 6, 6
3, 0, 0
9, 4, 0
4, 6, 6
4, 8, 8
6, 2, 0
4, 9, 10
1, 4, 10
5, 2, 6
8, 1, 0
2, 6, 8
8, 6, 9
8, 5, 0
1, 2, 3
7, 9, 7
7, 2, 4
5, 3, 0
0, 3, 13
6, 7, 0
5, 8, 17
1, 6, 4
9, 8, 0
0, 1, 8
0, 6, 10
5, 0, 0
0, 9, 8
2, 5, 0
1, 0, 0
4, 0, 0
9, 6, 6
9, 2, 0
3, 7, 16
1, 3, 0
6, 3, 0
0, 2, 11
6, 8, 0
3, 4, 9
2, 4, 6
5, 1, 9
6, 9, 4
1, 8, 8
1, 9, 11
7, 4, 4
1, 5, 0
0, 8, 11
4, 5, 0
7, 1, 6
6, 5, 0
2, 3, 0
