winner, loser, victorycount
7, 1, 7
0, 5, 0
3, 9, 13
7, 6, 8
8, 5, 12
6, 3, 0
0, 8, 0
3, 6, 18
7, 9, 9
3, 2, 15
5, 0, 11
1, 4, 0
7, 4, 7
4, 9, 3
4, 0, 5
4, 1, 6
1, 5, 0
0, 4, 0
8, 7, 0
0, 1, 9
5, 6, 0
4, 5, 0
5, 4, 7
6, 8, 0
9, 2, 12
1, 7, 0
7, 0, 8
4, 7, 0
6, 0, 10
2, 3, 0
9, 8, 0
8, 3, 0
1, 8, 0
0, 7, 0
1, 9, 0
9, 0, 5
5, 8, 0
7, 5, 9
2, 8, 0
8, 9, 13
9, 5, 0
3, 7, 4
4, 6, 0
2, 7, 0
1, 6, 0
5, 2, 14
5, 9, 9
8, 6, 13
9, 7, 0
0, 3, 0
6, 7, 0
3, 1, 11
5, 3, 0
2, 4, 0
7, 2, 7
3, 0, 14
2, 6, 0
6, 5, 11
9, 6, 0
2, 0, 0
2, 9, 0
1, 3, 0
6, 1, 11
2, 1, 0
7, 3, 3
1, 0, 4
0, 2, 13
3, 5, 8
8, 4, 12
2, 5, 0
3, 8, 15
6, 9, 7
6, 2, 10
5, 7, 0
9, 3, 0
0, 6, 0
1, 2, 8
8, 0, 15
6, 4, 5
4, 8, 0
8, 2, 6
0, 9, 0
5, 1, 6
8, 1, 8
9, 4, 5
7, 8, 8
3, 4, 12
4, 3, 0
4, 2, 11
9, 1, 13
