winner, loser, victorycount
1, 2, 0
2, 5, 0
6, 3, 6
4, 6, 0
3, 4, 7
5, 8, 5
1, 6, 0
3, 6, 6
9, 5, 0
0, 8, 10
0, 5, 12
8, 5, 4
6, 2, 12
4, 2, 5
6, 0, 6
5, 6, 0
8, 2, 8
2, 3, 0
7, 5, 0
9, 4, 0
5, 2, 11
1, 3, 0
5, 9, 11
9, 7, 2
4, 9, 7
3, 7, 11
0, 2, 9
7, 4, 0
3, 8, 14
7, 6, 0
2, 4, 0
2, 6, 0
6, 9, 10
8, 3, 0
5, 1, 7
7, 0, 0
1, 0, 0
9, 0, 0
2, 7, 8
3, 2, 9
4, 0, 0
3, 9, 10
3, 1, 9
3, 0, 4
1, 8, 0
8, 7, 12
7, 8, 0
6, 8, 11
6, 1, 6
8, 0, 0
0, 7, 12
9, 2, 0
2, 0, 0
9, 6, 0
0, 4, 7
0, 3, 7
7, 3, 0
6, 5, 8
4, 3, 0
2, 1, 12
4, 8, 5
8, 1, 9
8, 6, 0
6, 4, 6
5, 3, 0
1, 4, 0
5, 7, 3
8, 9, 12
9, 3, 0
4, 1, 13
0, 9, 8
6, 7, 15
7, 9, 6
3, 5, 16
1, 7, 0
2, 9, 6
5, 0, 0
9, 8, 0
9, 1, 10
4, 5, 2
0, 6, 4
1, 5, 0
1, 9, 0
0, 1, 16
7, 2, 0
8, 4, 6
7, 1, 15
2, 8, 0
4, 7, 14
5, 4, 6
