self, opp, fightsavoided
0, 3, 8
7, 2, 4
7, 6, 6
0, 8, 3
6, 9, 8
5, 3, 3
3, 5, 4
3, 4, 2
8, 9, 2
1, 6, 5
6, 3, 10
6, 7, 1
9, 4, 6
6, 2, 7
1, 8, 11
8, 7, 5
9, 2, 11
3, 7, 0
4, 6, 5
5, 0, 3
8, 5, 3
7, 5, 7
5, 6, 4
8, 6, 3
5, 7, 0
3, 2, 9
4, 3, 5
4, 7, 2
9, 6, 3
3, 0, 3
6, 5, 10
1, 0, 7
7, 9, 12
0, 6, 14
0, 7, 1
4, 2, 5
2, 5, 4
1, 3, 10
5, 9, 9
3, 9, 6
7, 1, 2
9, 0, 2
2, 9, 6
0, 2, 12
2, 1, 4
1, 9, 4
4, 0, 11
5, 2, 2
3, 6, 5
5, 1, 0
1, 4, 1
3, 1, 0
8, 4, 9
7, 8, 4
0, 9, 1
8, 2, 9
0, 5, 2
7, 3, 3
6, 0, 5
8, 1, 2
5, 8, 1
2, 3, 5
6, 4, 5
0, 1, 3
1, 2, 8
4, 8, 5
7, 4, 7
9, 5, 5
3, 8, 4
4, 9, 2
5, 4, 6
8, 3, 9
2, 8, 6
4, 5, 3
9, 3, 3
6, 8, 2
1, 7, 2
2, 0, 3
2, 6, 4
4, 1, 3
8, 0, 9
6, 1, 3
9, 7, 2
9, 1, 13
7, 0, 6
1, 5, 8
9, 8, 4
0, 4, 9
2, 4, 3
2, 7, 2
