self, opp, fightsavoided
3, 6, 1
4, 7, 4
3, 5, 3
1, 8, 7
6, 2, 4
9, 5, 4
4, 3, 8
0, 8, 6
3, 1, 10
2, 7, 6
2, 4, 4
8, 3, 4
6, 3, 8
1, 7, 2
4, 5, 6
2, 8, 11
1, 4, 6
4, 6, 10
6, 8, 6
0, 5, 4
0, 6, 4
7, 3, 3
5, 2, 1
8, 1, 1
1, 3, 9
5, 8, 8
7, 2, 1
6, 1, 4
5, 9, 2
0, 1, 8
0, 2, 9
6, 0, 5
1, 2, 8
7, 8, 4
8, 5, 6
3, 0, 3
3, 4, 5
8, 6, 4
7, 9, 5
5, 1, 5
8, 9, 3
8, 2, 1
5, 7, 5
4, 0, 6
9, 6, 3
5, 3, 1
7, 4, 2
3, 7, 3
7, 6, 6
5, 4, 2
9, 8, 7
9, 0, 3
0, 4, 7
7, 1, 1
9, 4, 3
9, 2, 2
1, 0, 3
0, 9, 7
7, 0, 4
9, 7, 14
3, 9, 2
4, 8, 5
2, 6, 4
3, 2, 11
4, 9, 5
0, 7, 5
7, 5, 10
8, 0, 3
6, 9, 6
4, 1, 6
9, 1, 3
6, 4, 5
2, 3, 10
3, 8, 6
2, 9, 4
6, 7, 5
1, 5, 8
2, 0, 7
9, 3, 3
4, 2, 0
8, 4, 4
6, 5, 5
2, 1, 6
5, 6, 3
0, 3, 8
1, 6, 5
8, 7, 3
1, 9, 4
5, 0, 6
2, 5, 6
