self, opp, fightsavoided
4, 9, 1
3, 8, 0
3, 2, 0
8, 6, 7
7, 8, 4
6, 8, 0
4, 6, 11
6, 5, 5
8, 1, 6
0, 6, 6
0, 9, 11
0, 3, 4
4, 7, 0
2, 6, 5
3, 5, 6
3, 1, 4
2, 5, 9
6, 4, 13
2, 0, 7
7, 9, 6
1, 7, 0
7, 6, 2
5, 3, 9
3, 9, 6
8, 9, 5
0, 8, 0
2, 1, 6
5, 7, 0
4, 8, 0
7, 1, 5
5, 2, 0
1, 0, 5
5, 6, 6
2, 9, 2
5, 9, 8
4, 0, 5
4, 3, 4
2, 3, 5
8, 7, 6
6, 7, 0
9, 3, 5
3, 6, 3
6, 1, 8
1, 3, 4
6, 0, 9
7, 4, 4
9, 4, 1
0, 1, 9
4, 2, 0
9, 1, 3
5, 8, 0
8, 2, 4
5, 1, 12
9, 8, 0
4, 5, 6
7, 5, 8
1, 2, 0
4, 1, 4
2, 4, 7
8, 4, 8
9, 5, 13
5, 0, 8
8, 5, 10
8, 3, 5
1, 6, 10
6, 9, 2
1, 9, 6
3, 7, 0
8, 0, 5
6, 2, 0
9, 7, 0
9, 2, 0
9, 6, 6
7, 2, 11
0, 2, 0
2, 7, 7
1, 4, 12
0, 5, 7
6, 3, 4
9, 0, 7
0, 7, 1
3, 4, 12
0, 4, 13
5, 4, 2
1, 5, 9
3, 0, 6
7, 0, 10
1, 8, 0
7, 3, 6
2, 8, 4
