self, opp, fightsavoided
5, 4, 0
0, 9, 14
3, 1, 3
6, 2, 2
6, 1, 6
2, 6, 0
6, 7, 5
2, 3, 17
7, 1, 3
1, 8, 8
8, 0, 0
9, 1, 11
2, 4, 1
3, 8, 2
4, 7, 3
1, 9, 5
1, 3, 9
7, 8, 7
3, 9, 4
3, 7, 1
0, 3, 5
7, 2, 9
1, 5, 2
6, 4, 7
9, 6, 1
2, 9, 4
3, 2, 13
5, 6, 0
2, 7, 0
7, 0, 6
5, 1, 9
1, 2, 9
0, 4, 10
0, 8, 5
4, 0, 5
9, 8, 9
5, 3, 5
2, 5, 4
8, 2, 2
8, 4, 0
3, 6, 0
4, 2, 16
0, 5, 4
1, 4, 0
5, 2, 4
6, 9, 4
4, 3, 9
7, 9, 8
9, 0, 0
6, 3, 11
8, 1, 5
2, 0, 0
8, 7, 0
4, 6, 10
0, 2, 15
8, 9, 3
1, 0, 0
6, 8, 5
7, 6, 7
2, 8, 6
4, 5, 3
8, 6, 0
9, 2, 6
8, 5, 8
9, 7, 0
5, 9, 5
9, 5, 7
5, 8, 2
9, 3, 5
8, 3, 6
3, 5, 11
7, 3, 9
2, 1, 7
0, 7, 4
5, 7, 0
4, 9, 4
4, 1, 8
0, 1, 7
9, 4, 0
3, 4, 1
1, 6, 0
6, 5, 9
7, 4, 5
0, 6, 8
1, 7, 0
4, 8, 8
5, 0, 0
6, 0, 7
3, 0, 0
7, 5, 7
