self, opp, fightsavoided
8, 2, 0
9, 3, 9
8, 7, 8
2, 6, 6
8, 3, 4
2, 4, 2
9, 1, 9
1, 5, 6
3, 0, 0
0, 9, 3
7, 5, 7
7, 1, 3
0, 7, 4
3, 6, 9
4, 0, 5
8, 6, 0
5, 6, 8
6, 8, 3
5, 4, 0
3, 2, 0
3, 8, 7
9, 6, 9
5, 3, 1
9, 0, 0
7, 9, 7
3, 5, 6
8, 5, 4
1, 4, 0
4, 1, 15
3, 7, 13
4, 5, 14
7, 4, 0
9, 2, 0
4, 2, 11
7, 8, 7
6, 7, 4
1, 3, 5
0, 6, 9
6, 0, 0
1, 7, 4
2, 5, 2
5, 0, 0
6, 3, 8
5, 2, 0
5, 1, 5
3, 9, 3
6, 4, 0
3, 4, 0
5, 8, 4
4, 6, 7
5, 7, 6
2, 1, 9
0, 1, 2
1, 8, 3
6, 2, 0
9, 7, 6
1, 0, 0
9, 8, 10
2, 9, 5
0, 4, 6
5, 9, 5
4, 3, 5
1, 6, 8
2, 7, 10
8, 1, 7
4, 9, 8
3, 1, 3
6, 1, 14
0, 3, 7
1, 9, 6
1, 2, 0
8, 0, 0
6, 5, 5
7, 6, 4
8, 9, 8
2, 8, 1
7, 2, 0
7, 3, 6
4, 7, 10
7, 0, 0
2, 3, 13
6, 9, 8
2, 0, 7
4, 8, 9
0, 8, 5
9, 5, 7
0, 5, 9
8, 4, 0
0, 2, 7
9, 4, 0
