self, opp, fightsavoided
7, 4, 8
1, 2, 6
5, 4, 3
2, 0, 5
4, 2, 4
4, 7, 4
9, 2, 19
6, 1, 11
8, 0, 10
6, 5, 0
4, 9, 4
6, 2, 5
1, 8, 2
7, 0, 8
1, 5, 2
2, 9, 9
3, 8, 0
2, 5, 1
1, 6, 0
4, 6, 2
9, 3, 4
0, 1, 3
0, 9, 6
4, 1, 1
2, 6, 3
5, 0, 7
4, 8, 4
3, 5, 0
4, 0, 9
1, 0, 6
0, 3, 3
5, 8, 4
9, 1, 7
7, 5, 0
5, 7, 5
6, 0, 8
8, 6, 1
9, 6, 2
1, 9, 3
8, 2, 11
0, 4, 5
1, 3, 11
9, 0, 5
0, 8, 3
9, 8, 9
9, 7, 8
2, 3, 11
2, 7, 10
0, 6, 2
3, 7, 4
7, 3, 12
6, 9, 7
1, 4, 4
7, 2, 8
6, 4, 7
2, 1, 3
8, 3, 6
6, 3, 2
4, 5, 2
8, 9, 1
3, 1, 5
1, 7, 2
3, 0, 2
4, 3, 5
7, 6, 0
3, 2, 12
2, 8, 7
8, 7, 2
5, 2, 7
0, 2, 6
5, 3, 9
7, 1, 6
3, 9, 6
5, 1, 1
2, 4, 7
5, 9, 6
6, 7, 6
8, 1, 2
9, 4, 11
7, 9, 10
6, 8, 2
7, 8, 4
8, 5, 2
3, 6, 3
3, 4, 4
0, 7, 3
5, 6, 1
8, 4, 8
9, 5, 1
0, 5, 0
