self, opp, fightsavoided
6, 3, 4
5, 1, 5
8, 0, 4
8, 6, 5
8, 5, 7
3, 8, 8
4, 6, 9
8, 4, 4
3, 2, 5
4, 7, 5
5, 0, 8
0, 6, 7
7, 6, 6
9, 4, 3
4, 9, 1
3, 5, 9
0, 7, 16
8, 3, 5
6, 7, 3
3, 4, 1
9, 1, 1
3, 1, 14
5, 6, 5
0, 5, 2
2, 9, 0
6, 5, 2
8, 2, 4
2, 6, 2
8, 7, 9
2, 0, 5
5, 2, 5
3, 7, 2
4, 3, 5
4, 5, 7
5, 9, 0
4, 8, 10
4, 2, 4
1, 8, 6
1, 4, 1
5, 7, 5
2, 8, 8
3, 9, 2
7, 5, 2
9, 5, 10
0, 4, 2
9, 6, 8
7, 0, 4
8, 1, 3
2, 1, 9
0, 1, 3
5, 8, 13
1, 2, 7
2, 4, 1
2, 3, 3
7, 1, 4
1, 6, 7
4, 1, 5
1, 9, 1
7, 3, 3
6, 0, 5
3, 6, 7
0, 2, 5
8, 9, 0
1, 5, 4
0, 3, 7
7, 9, 1
6, 9, 1
0, 8, 11
1, 7, 3
4, 0, 3
6, 4, 3
9, 2, 8
2, 7, 4
1, 3, 6
2, 5, 6
5, 4, 4
9, 8, 6
9, 7, 3
1, 0, 8
6, 1, 6
0, 9, 0
6, 2, 1
7, 8, 9
9, 3, 5
6, 8, 7
7, 2, 7
7, 4, 2
5, 3, 5
3, 0, 11
9, 0, 3
