self, opp, fightsavoided
8, 5, 1
2, 6, 6
4, 5, 1
8, 9, 8
2, 4, 9
0, 4, 7
0, 3, 7
3, 5, 0
9, 0, 6
3, 9, 12
5, 9, 9
9, 8, 3
2, 3, 6
8, 0, 6
6, 2, 7
4, 9, 11
5, 7, 6
6, 3, 3
0, 7, 11
9, 7, 1
7, 3, 9
1, 0, 1
2, 0, 3
7, 8, 2
1, 6, 3
0, 5, 3
3, 4, 8
7, 0, 2
6, 0, 3
6, 7, 5
4, 2, 10
3, 6, 1
4, 6, 0
3, 0, 3
0, 8, 5
5, 4, 4
0, 2, 6
8, 6, 6
9, 2, 5
7, 5, 2
1, 8, 3
0, 1, 3
6, 9, 7
1, 4, 5
8, 3, 4
6, 1, 7
7, 9, 3
1, 7, 9
9, 4, 4
1, 5, 1
8, 2, 6
5, 1, 2
9, 3, 7
1, 9, 3
2, 7, 5
5, 0, 2
4, 1, 6
5, 2, 13
8, 4, 3
6, 5, 0
7, 4, 5
5, 8, 3
4, 0, 1
6, 8, 2
4, 3, 3
7, 1, 6
7, 2, 3
3, 2, 5
6, 4, 7
2, 1, 12
5, 6, 8
9, 6, 12
3, 7, 7
3, 8, 2
8, 7, 3
1, 3, 3
9, 5, 2
2, 9, 2
4, 7, 6
8, 1, 5
7, 6, 4
1, 2, 3
5, 3, 13
2, 8, 3
9, 1, 3
0, 6, 10
4, 8, 7
3, 1, 3
2, 5, 0
0, 9, 13
