"","0","1","2","3","4","5","6","7","8","9"
"0",0,6,3,5,3,3,2,7,5,4
"1",3,0,11,15,14,10,7,23,14,7
"2",0,7,0,5,5,2,7,3,4,3
"3",4,7,4,0,7,3,1,6,6,4
"4",6,6,4,1,0,6,3,5,6,2
"5",2,7,2,2,4,0,2,3,2,4
"6",2,13,3,1,4,5,0,5,2,1
"7",4,12,7,3,5,6,4,0,7,4
"8",2,16,1,7,9,2,4,6,0,4
"9",3,4,3,0,1,4,0,5,5,0
