"","0","1","2","3","4","5","6","7","8","9"
"0",0,4,7,3,7,10,5,6,2,8
"1",7,0,3,2,3,5,8,4,5,3
"2",9,7,0,2,1,5,10,3,5,4
"3",3,0,5,0,3,3,11,2,5,10
"4",7,2,7,7,0,7,4,3,2,12
"5",2,5,4,2,3,0,7,5,7,5
"6",4,10,4,8,2,4,0,4,8,4
"7",5,1,7,7,3,4,14,0,5,6
"8",3,3,5,2,6,1,5,3,0,6
"9",3,4,7,7,4,4,9,5,3,0
