"","0","1","2","3","4","5","6","7","8","9"
"0",0,7,4,3,3,5,1,7,2,6
"1",4,0,6,6,2,2,5,7,4,7
"2",1,8,0,8,4,6,5,7,4,6
"3",6,1,6,0,9,2,2,4,3,6
"4",3,4,3,8,0,7,6,7,4,4
"5",10,4,7,8,4,0,2,6,5,4
"6",1,4,3,4,5,5,0,3,5,7
"7",5,1,4,6,5,5,5,0,9,8
"8",1,5,6,2,6,6,4,3,0,10
"9",4,10,7,8,6,7,6,5,4,0
