self, opp, fightsavoided
2, 9, 2
8, 9, 4
4, 2, 10
6, 5, 8
2, 0, 4
9, 2, 8
0, 2, 3
7, 6, 3
3, 5, 7
3, 6, 5
2, 7, 2
8, 1, 4
4, 7, 11
8, 6, 0
7, 9, 2
1, 6, 4
8, 5, 3
4, 0, 4
5, 6, 4
5, 4, 5
9, 8, 3
1, 2, 5
7, 1, 3
4, 6, 4
1, 9, 6
4, 1, 3
3, 1, 1
4, 3, 9
9, 7, 2
9, 0, 4
2, 3, 11
0, 3, 5
6, 2, 7
0, 9, 2
1, 3, 3
0, 1, 5
5, 0, 5
3, 9, 6
3, 2, 4
5, 7, 6
2, 5, 6
5, 1, 2
6, 7, 4
0, 6, 10
4, 9, 7
0, 4, 3
5, 8, 11
6, 8, 4
7, 8, 1
1, 0, 4
7, 3, 2
2, 1, 7
5, 2, 5
5, 9, 5
3, 0, 5
1, 7, 5
0, 8, 11
8, 7, 7
1, 5, 6
9, 3, 4
8, 0, 4
8, 4, 2
9, 5, 9
0, 7, 2
2, 6, 2
1, 8, 2
0, 5, 10
3, 7, 5
3, 4, 4
1, 4, 6
6, 1, 7
4, 8, 2
2, 8, 9
6, 0, 13
6, 4, 5
7, 5, 5
7, 4, 2
9, 1, 6
3, 8, 5
2, 4, 10
6, 9, 6
5, 3, 8
6, 3, 4
7, 2, 5
7, 0, 4
8, 3, 3
9, 6, 2
9, 4, 3
8, 2, 5
4, 5, 4
