self, opp, fightsavoided
2, 8, 3
8, 6, 9
0, 1, 3
5, 4, 7
4, 2, 7
6, 8, 6
2, 1, 6
7, 5, 11
7, 4, 5
0, 5, 1
2, 3, 5
8, 2, 7
0, 4, 3
1, 9, 1
7, 8, 2
7, 2, 8
5, 8, 4
2, 5, 9
1, 2, 5
1, 6, 4
5, 0, 7
3, 6, 4
9, 5, 4
7, 9, 5
3, 2, 5
1, 0, 8
9, 8, 4
5, 3, 6
3, 7, 3
6, 9, 5
4, 3, 11
8, 3, 4
6, 3, 4
3, 9, 3
7, 1, 8
3, 4, 1
5, 2, 6
1, 5, 8
3, 5, 4
1, 3, 5
0, 7, 4
6, 1, 6
6, 7, 4
3, 0, 4
4, 9, 7
8, 5, 5
0, 2, 3
3, 8, 3
5, 6, 6
7, 3, 2
0, 3, 1
4, 8, 2
2, 9, 5
8, 1, 4
5, 9, 3
9, 0, 5
5, 1, 3
4, 0, 7
1, 4, 4
1, 8, 6
2, 6, 2
1, 7, 7
7, 6, 8
2, 0, 3
7, 0, 8
8, 0, 6
9, 2, 8
4, 1, 5
9, 4, 4
9, 7, 9
2, 7, 2
0, 8, 7
8, 7, 0
5, 7, 4
4, 7, 5
2, 4, 5
9, 6, 2
4, 5, 9
8, 9, 7
6, 0, 10
0, 6, 2
3, 1, 7
4, 6, 6
6, 4, 3
9, 3, 3
6, 2, 4
6, 5, 9
8, 4, 2
0, 9, 3
9, 1, 5
