self, opp, fightsavoided
3, 9, 5
9, 8, 5
2, 3, 6
9, 2, 6
0, 1, 7
8, 7, 7
9, 0, 9
3, 6, 2
2, 0, 9
4, 5, 4
7, 3, 4
1, 3, 2
2, 8, 7
2, 4, 8
2, 5, 6
7, 1, 3
6, 2, 7
7, 6, 4
7, 9, 2
6, 4, 5
2, 1, 3
9, 5, 5
4, 7, 5
7, 0, 4
5, 7, 5
1, 5, 4
1, 4, 10
3, 5, 3
9, 3, 3
4, 0, 4
5, 9, 6
3, 8, 4
5, 1, 9
3, 0, 3
9, 7, 3
6, 1, 2
8, 2, 6
6, 7, 5
5, 4, 5
5, 6, 7
5, 8, 3
4, 6, 8
7, 2, 1
8, 1, 7
0, 5, 11
7, 5, 0
3, 1, 2
3, 4, 1
4, 3, 5
2, 7, 4
1, 8, 4
0, 8, 10
1, 9, 3
1, 2, 3
0, 4, 5
6, 0, 12
7, 8, 7
3, 2, 2
9, 1, 5
5, 2, 1
5, 0, 10
0, 6, 0
6, 5, 12
8, 5, 3
1, 0, 8
1, 7, 2
4, 8, 4
4, 9, 8
8, 0, 2
6, 3, 2
7, 4, 4
4, 2, 11
4, 1, 6
9, 6, 5
5, 3, 6
0, 7, 9
1, 6, 2
2, 6, 9
8, 9, 3
0, 2, 6
0, 9, 5
3, 7, 3
6, 8, 6
9, 4, 5
8, 3, 6
8, 6, 2
2, 9, 3
8, 4, 4
0, 3, 0
6, 9, 6
