"","0","1","2","3","4","5","6","7","8","9"
"0",0,0,0,0,0,0,0,12,0,7
"1",8,0,11,0,6,0,10,8,0,11
"2",12,0,0,0,0,0,4,11,0,6
"3",13,8,11,0,8,12,12,14,2,6
"4",10,4,8,0,0,0,10,5,0,12
"5",7,9,6,0,8,0,8,14,0,14
"6",16,0,5,0,0,0,0,7,0,16
"7",0,0,0,0,0,0,0,0,0,11
"8",10,10,8,2,14,7,7,7,0,17
"9",0,0,0,0,0,0,0,6,0,0
