self, opp, fightsavoided
6, 4, 11
7, 2, 4
3, 6, 5
8, 2, 5
4, 9, 11
5, 7, 6
2, 9, 1
1, 6, 3
7, 4, 7
4, 5, 7
5, 9, 4
9, 8, 1
1, 9, 2
8, 4, 9
0, 1, 3
6, 1, 6
1, 7, 8
5, 1, 11
7, 1, 3
7, 9, 11
4, 1, 6
0, 6, 4
2, 5, 3
1, 5, 6
7, 0, 4
3, 5, 10
4, 8, 3
2, 3, 3
3, 0, 4
0, 4, 6
4, 7, 8
2, 6, 5
3, 1, 4
5, 3, 1
7, 3, 5
4, 0, 5
9, 4, 2
1, 4, 1
6, 7, 8
0, 2, 7
2, 7, 4
8, 3, 7
3, 7, 7
6, 8, 3
1, 2, 5
2, 8, 14
4, 3, 4
8, 6, 3
8, 1, 6
0, 9, 4
5, 0, 5
0, 8, 5
0, 7, 4
7, 8, 2
5, 2, 8
5, 4, 1
2, 0, 4
9, 2, 7
7, 5, 7
6, 0, 8
9, 0, 5
9, 7, 2
9, 3, 8
8, 5, 0
3, 4, 7
8, 9, 3
9, 1, 1
6, 9, 3
6, 2, 11
5, 8, 3
2, 4, 2
3, 9, 4
9, 6, 9
1, 8, 4
8, 7, 7
0, 3, 5
1, 3, 7
6, 3, 1
5, 6, 3
7, 6, 6
9, 5, 2
6, 5, 5
8, 0, 6
3, 2, 1
0, 5, 5
4, 6, 0
4, 2, 6
1, 0, 7
2, 1, 3
3, 8, 3
