winner, loser, victorycount
8, 0, 1
2, 5, 0
6, 4, 17
3, 6, 0
2, 6, 0
7, 3, 5
2, 1, 10
8, 1, 9
4, 8, 0
6, 5, 6
8, 9, 9
0, 7, 0
4, 5, 0
0, 9, 11
6, 2, 12
9, 7, 0
5, 3, 5
3, 2, 15
7, 2, 6
0, 2, 4
4, 3, 0
3, 7, 7
6, 9, 8
7, 0, 9
6, 3, 9
4, 2, 0
9, 2, 0
0, 5, 0
9, 4, 4
0, 6, 0
8, 2, 4
4, 0, 0
4, 7, 0
8, 6, 0
3, 9, 19
7, 6, 0
2, 7, 0
5, 9, 14
8, 4, 10
1, 9, 0
9, 6, 0
4, 6, 0
0, 3, 0
1, 4, 1
1, 7, 0
7, 1, 9
5, 2, 4
8, 5, 0
2, 4, 10
0, 8, 7
9, 8, 0
4, 1, 5
5, 7, 4
8, 7, 0
9, 3, 0
2, 3, 0
1, 5, 0
7, 5, 4
5, 0, 12
7, 9, 9
6, 0, 14
5, 6, 0
2, 0, 5
9, 1, 21
3, 1, 9
5, 8, 9
6, 8, 7
4, 9, 0
3, 8, 8
3, 4, 13
6, 1, 9
1, 6, 0
0, 4, 14
7, 8, 12
8, 3, 0
5, 4, 8
1, 0, 0
3, 0, 4
0, 1, 5
2, 8, 3
1, 3, 0
9, 5, 0
6, 7, 17
5, 1, 5
3, 5, 7
1, 2, 0
1, 8, 0
9, 0, 0
7, 4, 13
2, 9, 8
