winner, loser, victorycount
7, 1, 0
1, 0, 12
7, 2, 13
2, 8, 6
3, 7, 0
6, 9, 7
3, 5, 0
9, 8, 7
2, 1, 0
7, 3, 6
8, 9, 0
3, 4, 0
6, 0, 13
5, 2, 8
5, 0, 7
7, 9, 7
3, 0, 0
6, 7, 12
4, 6, 6
3, 1, 0
7, 0, 14
1, 8, 7
8, 3, 4
6, 5, 0
8, 0, 0
9, 5, 0
3, 6, 0
4, 7, 13
1, 2, 9
4, 1, 7
0, 9, 0
3, 9, 0
0, 7, 0
5, 1, 9
5, 6, 12
8, 2, 5
7, 8, 9
2, 0, 0
6, 2, 17
8, 7, 0
8, 1, 0
0, 8, 15
9, 6, 0
8, 5, 0
5, 8, 8
4, 0, 10
9, 2, 9
0, 2, 13
6, 8, 13
9, 1, 0
1, 7, 14
9, 4, 0
0, 3, 9
0, 4, 0
4, 9, 10
8, 4, 0
7, 6, 0
6, 1, 4
2, 7, 0
1, 5, 0
5, 9, 7
5, 7, 7
7, 4, 0
5, 4, 10
4, 5, 0
2, 3, 3
9, 0, 9
4, 2, 11
1, 9, 18
2, 6, 0
2, 9, 0
9, 7, 6
3, 8, 7
6, 3, 7
0, 6, 0
4, 8, 9
8, 6, 0
2, 5, 0
9, 3, 12
2, 4, 0
6, 4, 0
0, 5, 0
3, 2, 2
1, 3, 12
5, 3, 6
1, 6, 4
0, 1, 0
7, 5, 0
4, 3, 5
1, 4, 0
