winner, loser, victorycount
1, 0, 0
0, 8, 6
2, 7, 0
4, 0, 0
6, 7, 6
8, 2, 8
6, 3, 4
9, 4, 0
0, 9, 14
8, 5, 12
4, 6, 0
0, 5, 12
3, 5, 6
8, 0, 6
2, 9, 4
4, 9, 15
9, 5, 10
7, 9, 14
6, 4, 14
9, 3, 0
5, 1, 0
8, 6, 13
1, 9, 6
4, 2, 4
2, 6, 0
7, 3, 18
2, 4, 0
3, 9, 7
5, 0, 0
8, 9, 10
2, 8, 0
9, 1, 0
7, 6, 0
0, 6, 14
0, 4, 9
9, 8, 0
2, 1, 0
3, 4, 9
4, 8, 0
6, 1, 8
4, 7, 0
3, 7, 0
7, 2, 10
7, 5, 12
9, 2, 6
1, 3, 7
6, 9, 8
9, 6, 0
3, 2, 9
3, 6, 0
7, 8, 0
8, 1, 12
1, 7, 1
1, 2, 12
9, 7, 0
6, 8, 0
1, 4, 5
2, 5, 10
2, 3, 0
3, 8, 0
6, 2, 10
0, 1, 11
8, 4, 10
5, 8, 0
0, 7, 13
5, 2, 0
4, 5, 6
3, 0, 0
5, 7, 0
0, 2, 14
9, 0, 0
5, 6, 0
2, 0, 0
0, 3, 8
1, 6, 0
8, 7, 9
8, 3, 12
5, 3, 0
4, 1, 0
6, 0, 0
5, 9, 0
6, 5, 10
7, 1, 3
7, 0, 0
4, 3, 10
1, 8, 0
5, 4, 0
7, 4, 5
3, 1, 0
1, 5, 8
