"triangle.transitivity","escalation","dci","steepness","slope","variable","strategy","distribution"
0.5,0.5,0.288888888888889,-0.318833598566219,-0.0235060032115909,"rhp","mutual","clumped"
0.393939393939394,0.5,0.348115299334812,-0.379588415644566,-0.0195064378818132,"rhp","mutual","clumped"
0.208333333333333,0.500554938956715,0.383592017738359,-0.316876810058628,-0.0240524510887419,"rhp","mutual","clumped"
0.541666666666667,0.5,0.413333333333333,-0.447476462134357,-0.0176588580535076,"rhp","mutual","clumped"
0.485714285714286,0.498891352549889,0.417777777777778,-0.437240105330452,-0.0182971041814559,"rhp","mutual","clumped"
0.523809523809524,0.500554938956715,0.334811529933481,-0.314656441201896,-0.0122403678151248,"rhp","mutual","clumped"
0.546391752577319,0.5,0.413333333333333,-0.393729640234988,-0.0174308933004715,"rhp","mutual","clumped"
0.733333333333333,0.498891352549889,0.404444444444444,-0.340190936837066,-0.0133890114391132,"rhp","mutual","clumped"
-0.142857142857143,0.5,0.290465631929047,-0.139592630087282,-0.0153482030679705,"rhp","mutual","clumped"
0.476190476190476,0.5,0.382222222222222,-0.339937732103507,-0.0159366082098965,"rhp","mutual","clumped"
0.809523809523809,0.500554938956715,0.507760532150776,-0.545117693696782,-0.0173108094077108,"rhp","self","clumped"
0.711340206185567,0.499445061043285,0.533333333333333,-0.5320975404034,-0.0115302348157556,"rhp","self","clumped"
0.532467532467532,0.500554938956715,0.494456762749446,-0.498389117152979,-0.0196059288257777,"rhp","self","clumped"
0.853658536585366,0.501108647450111,0.561946902654867,-0.515011301285365,-0.0202034237470075,"rhp","self","clumped"
0.752577319587629,0.499446290143965,0.41019955654102,-0.380194702307002,-0.011700083070821,"rhp","self","clumped"
0.421052631578947,0.5,0.346666666666667,-0.299738240567118,-0.0133966714983921,"rhp","self","clumped"
0.877551020408163,0.5,0.426666666666667,-0.516298146298146,-0.0165752345527935,"rhp","self","clumped"
0.764705882352941,0.498891352549889,0.346666666666667,-0.330030099863339,-0.0252548725320224,"rhp","self","clumped"
0.846153846153846,0.499445061043285,0.355555555555556,-0.362274749413787,-0.01539012354188,"rhp","self","clumped"
0.607142857142857,0.501108647450111,0.402654867256637,-0.40654347500748,-0.0207380976997117,"rhp","self","clumped"
0.587628865979382,0.5,0.417777777777778,-0.503633812828772,-0.0161061589178794,"rhp","opponent","clumped"
0.587628865979382,0.499445061043285,0.44,-0.451804132676072,-0.0125512167286084,"rhp","opponent","clumped"
0.506849315068493,0.5,0.333333333333333,-0.245032292034825,-0.0048447016883028,"rhp","opponent","clumped"
0.666666666666667,0.5,0.404444444444444,-0.494359478904933,-0.0128234733966731,"rhp","opponent","clumped"
0.560975609756098,0.499446290143965,0.379157427937916,-0.435800752462416,-0.0104970193307602,"rhp","opponent","clumped"
0.472527472527473,0.5,0.333333333333333,-0.347829223855962,-0.0163189592417983,"rhp","opponent","clumped"
0.6,0.5,0.337777777777778,-0.381089710910166,-0.0132983253611795,"rhp","opponent","clumped"
0.695652173913043,0.498891352549889,0.528888888888889,-0.475530216714509,-0.01441657113174,"rhp","opponent","clumped"
0.428571428571428,0.5,0.339246119733925,-0.274803189482334,-0.00450370970938814,"rhp","opponent","clumped"
0.461538461538462,0.5,0.386666666666667,-0.410362115348073,-0.0138496239706453,"rhp","opponent","clumped"
-0.0786516853932584,0.5,0.28,-0.137222553275185,-0.0101555783246856,"history","mutual","clumped"
0.45,0.5,0.290465631929047,-0.265509221860897,-0.0109361665646109,"history","mutual","clumped"
0.210526315789474,0.5,0.302222222222222,-0.192068281787533,-0.0217704829557192,"history","mutual","clumped"
-0.098901098901099,0.5,0.315555555555556,-0.15646931895595,-0.0226859292284693,"history","mutual","clumped"
0.0769230769230771,0.499446290143965,0.303769401330377,-0.217788936652573,0.00714617288658563,"history","mutual","clumped"
0.538461538461538,0.5,0.311111111111111,-0.207490919200674,-0.0116332791557439,"history","mutual","clumped"
0,0.5,0.24,-0.185656931205059,-0.0162243150738879,"history","mutual","clumped"
-0.244444444444444,0.499446290143965,0.321507760532151,-0.21362638952771,-0.0119752667256541,"history","mutual","clumped"
0.434782608695652,0.499445061043285,0.257777777777778,-0.170931479888699,-0.0114003454096125,"history","mutual","clumped"
-0.206349206349207,0.5,0.257777777777778,-0.123782918012412,-0.0117625869871369,"history","mutual","clumped"
0.2,0.501661129568106,0.320088300220751,-0.263564342798793,-0.00642311667097072,"history","self","clumped"
0.45679012345679,0.500553709856035,0.305309734513274,-0.295608878903982,-0.00283205784101029,"history","self","clumped"
0.351351351351351,0.500554938956715,0.312638580931264,-0.256454989850712,-0.0110307794387587,"history","self","clumped"
-0.208333333333333,0.500554938956715,0.30820399113082,-0.199475718874115,-0.013161670498732,"history","self","clumped"
0.161904761904762,0.498891352549889,0.346666666666667,-0.300992612892967,-0.00959317592849725,"history","self","clumped"
0.0561797752808988,0.5,0.328888888888889,-0.25295830085937,-0.0106263601393338,"history","self","clumped"
0.260869565217391,0.5,0.28,-0.243873536721014,-0.0140629055537525,"history","self","clumped"
0.130434782608696,0.498891352549889,0.284444444444444,-0.250055500864829,-0.00527687482428079,"history","self","clumped"
0.111111111111111,0.5,0.352549889135255,-0.260682119920088,-0.00196652646123685,"history","self","clumped"
0.422680412371134,0.5,0.297777777777778,-0.229717308340303,-0.0170281160108198,"history","self","clumped"
0.584415584415584,0.5,0.28,-0.199564732158315,-0.00525084112548651,"history","opponent","clumped"
-0.0337078651685392,0.5,0.28159645232816,-0.114755378051185,-0.00645341380023687,"history","opponent","clumped"
0.0555555555555554,0.5,0.315555555555556,-0.233316987020661,-0.00898219061882679,"history","opponent","clumped"
