winner, loser, victorycount
2, 5, 5
1, 9, 6
8, 5, 0
3, 2, 9
3, 5, 2
4, 1, 1
0, 2, 4
7, 4, 2
1, 8, 9
0, 7, 1
4, 2, 7
7, 6, 4
0, 5, 4
2, 6, 6
9, 5, 1
4, 3, 6
1, 7, 14
5, 6, 11
7, 1, 1
9, 3, 5
8, 4, 2
2, 0, 7
8, 9, 5
8, 7, 3
7, 2, 0
1, 0, 12
1, 2, 12
5, 3, 2
1, 5, 4
1, 3, 5
2, 7, 5
6, 8, 5
1, 6, 6
9, 2, 2
8, 6, 4
0, 3, 4
7, 0, 4
2, 9, 9
5, 7, 9
6, 4, 5
5, 2, 6
7, 8, 3
0, 4, 5
6, 3, 7
2, 1, 5
5, 8, 7
2, 8, 6
5, 9, 8
3, 8, 10
7, 9, 3
9, 4, 7
3, 7, 3
9, 6, 5
3, 0, 2
6, 9, 4
0, 1, 2
2, 4, 5
3, 1, 2
4, 7, 1
4, 5, 4
7, 5, 3
4, 0, 3
6, 7, 5
4, 9, 4
2, 3, 1
0, 6, 1
6, 0, 4
4, 6, 3
5, 1, 2
9, 0, 5
9, 7, 6
8, 2, 4
8, 3, 10
0, 8, 5
3, 6, 7
8, 0, 9
6, 1, 2
7, 3, 9
4, 8, 5
9, 1, 1
8, 1, 4
1, 4, 10
3, 4, 5
5, 4, 12
5, 0, 7
6, 2, 3
9, 8, 2
0, 9, 6
3, 9, 5
6, 5, 9
