winner, loser, victorycount
3, 0, 9
9, 0, 6
7, 0, 4
3, 8, 5
5, 3, 2
2, 7, 8
1, 2, 3
8, 6, 8
0, 3, 2
0, 1, 3
7, 9, 3
0, 2, 3
9, 2, 4
3, 6, 10
7, 1, 5
5, 9, 5
9, 8, 3
4, 6, 4
0, 6, 1
6, 5, 6
8, 4, 11
6, 3, 3
4, 5, 3
2, 6, 6
3, 9, 4
1, 8, 4
9, 7, 2
6, 4, 5
9, 1, 15
7, 4, 8
8, 0, 9
4, 3, 0
2, 1, 17
0, 5, 3
2, 9, 1
4, 9, 1
8, 5, 11
1, 3, 4
9, 3, 5
0, 9, 10
4, 1, 8
7, 3, 1
8, 7, 0
3, 1, 7
2, 0, 7
9, 4, 9
0, 7, 3
9, 6, 11
8, 3, 2
1, 7, 1
7, 5, 5
7, 8, 3
1, 0, 5
7, 2, 5
1, 5, 1
5, 7, 3
8, 9, 5
6, 8, 2
4, 8, 2
5, 1, 6
3, 5, 5
2, 3, 1
6, 7, 1
8, 2, 6
3, 7, 5
6, 0, 2
6, 9, 3
1, 4, 5
2, 8, 8
6, 1, 9
4, 7, 2
3, 2, 3
5, 8, 5
5, 2, 1
1, 6, 2
3, 4, 16
4, 2, 1
5, 6, 7
4, 0, 1
5, 0, 6
0, 8, 4
8, 1, 9
7, 6, 13
9, 5, 4
6, 2, 3
5, 4, 8
0, 4, 4
2, 4, 5
2, 5, 8
1, 9, 1
