winner, loser, victorycount
4, 8, 5
2, 9, 7
9, 6, 9
2, 6, 4
5, 8, 1
5, 2, 1
9, 5, 3
5, 3, 5
9, 7, 6
3, 4, 6
7, 5, 7
0, 4, 2
0, 8, 3
9, 0, 9
7, 9, 8
3, 2, 6
4, 9, 2
3, 5, 4
5, 1, 3
7, 1, 6
1, 4, 5
0, 3, 2
8, 0, 9
0, 2, 2
7, 4, 4
2, 1, 4
5, 7, 1
4, 7, 6
1, 9, 4
1, 7, 1
4, 1, 5
4, 6, 13
9, 1, 7
7, 6, 10
8, 7, 4
7, 2, 6
1, 0, 11
4, 0, 3
6, 9, 5
8, 4, 6
6, 8, 6
5, 0, 8
8, 6, 10
7, 8, 10
0, 6, 5
8, 5, 3
2, 7, 2
7, 0, 17
3, 0, 6
3, 1, 4
1, 3, 5
6, 5, 3
4, 3, 3
6, 3, 4
5, 9, 5
2, 3, 5
8, 2, 10
6, 2, 6
0, 7, 4
3, 8, 3
2, 4, 1
2, 0, 7
1, 8, 7
7, 3, 10
1, 2, 1
9, 2, 2
1, 6, 13
5, 6, 6
2, 5, 3
9, 3, 5
3, 6, 2
0, 5, 6
2, 8, 3
3, 9, 0
8, 9, 6
3, 7, 3
0, 9, 3
4, 2, 5
6, 1, 6
8, 1, 3
8, 3, 1
4, 5, 3
6, 4, 4
6, 0, 7
0, 1, 2
5, 4, 3
9, 8, 5
1, 5, 5
9, 4, 3
6, 7, 1
