self, opp, fightsavoided
8, 5, 6
1, 8, 10
0, 5, 4
0, 7, 0
6, 4, 4
8, 0, 4
8, 1, 4
4, 8, 3
5, 6, 4
0, 2, 4
7, 4, 4
0, 3, 5
0, 9, 2
8, 9, 3
0, 6, 3
3, 8, 11
5, 3, 4
3, 9, 8
6, 8, 2
7, 2, 2
5, 9, 5
0, 8, 3
9, 2, 5
7, 9, 3
4, 0, 6
2, 1, 4
2, 5, 10
4, 6, 3
1, 0, 6
4, 9, 2
2, 7, 5
3, 1, 4
1, 2, 3
1, 7, 5
7, 8, 3
3, 6, 5
0, 1, 0
6, 1, 3
7, 3, 7
4, 1, 0
1, 5, 2
8, 4, 4
1, 6, 4
1, 9, 11
1, 3, 3
5, 0, 3
2, 6, 4
5, 2, 6
5, 4, 8
9, 5, 3
9, 6, 3
5, 7, 7
8, 6, 5
2, 8, 7
1, 4, 10
7, 1, 2
5, 8, 8
9, 3, 3
8, 2, 8
5, 1, 6
3, 7, 3
6, 2, 9
7, 5, 10
3, 0, 10
3, 5, 5
6, 9, 2
6, 5, 3
2, 3, 6
9, 0, 7
6, 0, 7
6, 7, 3
4, 5, 12
3, 4, 6
9, 8, 4
8, 3, 4
6, 3, 3
8, 7, 4
2, 0, 6
9, 4, 4
4, 2, 3
2, 9, 7
9, 7, 10
7, 0, 5
2, 4, 3
7, 6, 7
4, 7, 7
0, 4, 8
3, 2, 3
9, 1, 6
4, 3, 7
