self, opp, fightsavoided
5, 2, 6
8, 5, 5
2, 0, 7
4, 9, 7
2, 1, 2
4, 5, 8
3, 5, 5
4, 1, 5
0, 1, 6
1, 5, 7
2, 4, 5
5, 3, 7
2, 8, 2
5, 0, 4
8, 3, 7
6, 0, 6
0, 4, 10
6, 8, 0
5, 8, 3
7, 2, 7
2, 7, 2
1, 6, 4
5, 9, 5
1, 3, 9
5, 6, 2
5, 4, 5
3, 4, 4
0, 2, 2
7, 1, 3
5, 7, 6
1, 2, 2
7, 9, 6
4, 2, 6
0, 3, 3
0, 9, 3
2, 9, 5
3, 0, 5
8, 4, 3
2, 6, 3
3, 9, 5
8, 1, 8
1, 0, 3
9, 7, 4
9, 8, 2
5, 1, 6
7, 6, 5
7, 8, 5
3, 7, 4
6, 7, 8
9, 3, 3
8, 6, 6
8, 2, 6
0, 6, 8
7, 5, 8
4, 3, 3
9, 1, 5
6, 1, 4
0, 7, 7
9, 5, 5
0, 8, 7
4, 8, 3
7, 4, 3
1, 7, 10
3, 8, 5
6, 4, 5
6, 2, 3
9, 4, 6
9, 0, 3
6, 5, 2
4, 0, 2
3, 2, 10
2, 5, 2
2, 3, 8
1, 8, 6
6, 9, 2
8, 7, 7
0, 5, 6
3, 1, 3
1, 4, 7
7, 3, 6
4, 7, 3
8, 0, 5
9, 6, 5
7, 0, 6
3, 6, 5
9, 2, 6
6, 3, 6
1, 9, 4
8, 9, 3
4, 6, 9
