winner, loser, victorycount
1, 7, 5
1, 2, 2
0, 9, 11
9, 3, 8
5, 6, 4
5, 2, 4
7, 5, 7
1, 3, 4
5, 3, 6
8, 4, 3
2, 1, 8
4, 1, 4
3, 1, 5
0, 5, 11
4, 5, 4
7, 2, 7
5, 9, 8
6, 2, 5
2, 9, 6
5, 1, 3
0, 2, 12
1, 0, 2
2, 6, 6
3, 6, 6
0, 1, 6
1, 8, 4
8, 2, 5
6, 7, 2
7, 9, 6
9, 2, 7
2, 3, 9
0, 7, 12
1, 9, 2
6, 1, 2
7, 4, 1
1, 6, 0
3, 5, 1
5, 4, 3
2, 8, 5
4, 0, 3
8, 5, 4
0, 6, 4
9, 8, 4
2, 4, 5
7, 6, 7
7, 0, 6
9, 0, 8
6, 8, 3
3, 4, 10
9, 1, 6
9, 5, 10
3, 9, 1
0, 8, 7
5, 7, 6
2, 0, 8
1, 5, 2
8, 0, 8
6, 0, 0
8, 6, 0
8, 1, 4
2, 7, 2
4, 8, 3
3, 7, 6
4, 2, 4
2, 5, 5
3, 0, 12
7, 8, 4
8, 9, 2
6, 4, 2
4, 7, 6
9, 7, 9
1, 4, 3
3, 2, 6
0, 4, 5
4, 3, 10
9, 6, 6
8, 3, 1
0, 3, 10
4, 9, 3
7, 1, 4
4, 6, 3
7, 3, 2
6, 3, 2
5, 8, 2
3, 8, 7
9, 4, 4
8, 7, 1
5, 0, 10
6, 5, 2
6, 9, 3
