winner, loser, victorycount
5, 6, 7
0, 9, 4
6, 3, 4
9, 5, 2
5, 1, 5
1, 7, 5
4, 9, 2
8, 0, 4
6, 9, 4
4, 8, 4
7, 9, 4
5, 7, 8
2, 0, 6
8, 1, 4
5, 8, 3
8, 3, 5
6, 4, 6
9, 7, 1
9, 2, 4
8, 5, 5
6, 7, 7
9, 1, 5
0, 3, 2
0, 2, 4
1, 3, 2
3, 9, 4
5, 4, 9
6, 5, 4
8, 2, 5
7, 8, 6
4, 7, 4
5, 9, 2
4, 2, 8
3, 2, 9
0, 1, 3
6, 0, 7
4, 0, 3
0, 6, 4
1, 5, 3
2, 7, 7
7, 1, 7
7, 3, 6
9, 6, 3
7, 2, 4
4, 3, 11
0, 7, 6
9, 4, 2
1, 2, 5
7, 6, 6
2, 1, 5
9, 0, 3
4, 1, 3
2, 3, 10
4, 6, 7
5, 3, 7
4, 5, 10
3, 1, 8
1, 8, 2
0, 8, 1
3, 6, 4
2, 4, 6
3, 4, 8
8, 4, 9
6, 1, 4
8, 9, 2
8, 6, 4
6, 2, 1
1, 4, 4
7, 4, 9
1, 0, 4
1, 6, 2
0, 4, 8
2, 9, 0
9, 8, 3
3, 0, 14
0, 5, 10
3, 5, 5
1, 9, 10
7, 0, 7
3, 8, 4
5, 0, 6
6, 8, 1
2, 6, 6
5, 2, 7
3, 7, 4
9, 3, 1
2, 5, 7
2, 8, 2
8, 7, 4
7, 5, 4
