self, opp, fightsavoided
4, 6, 1
7, 2, 3
7, 6, 0
3, 9, 8
5, 9, 8
0, 8, 3
8, 9, 2
6, 0, 8
3, 2, 0
9, 8, 1
0, 9, 12
1, 8, 10
2, 7, 8
5, 2, 4
2, 0, 5
9, 5, 1
8, 5, 7
9, 0, 6
3, 7, 1
0, 1, 1
9, 7, 2
5, 7, 7
4, 8, 7
9, 4, 3
8, 2, 4
7, 1, 2
4, 3, 9
8, 6, 2
3, 8, 2
5, 3, 9
0, 5, 5
3, 0, 3
7, 5, 5
1, 2, 5
7, 3, 3
5, 8, 6
6, 8, 12
7, 8, 5
7, 9, 4
5, 6, 0
6, 4, 4
4, 0, 2
6, 9, 3
3, 5, 6
2, 3, 15
3, 1, 2
2, 6, 2
4, 1, 3
9, 3, 8
1, 7, 4
1, 0, 4
0, 7, 2
4, 5, 4
4, 7, 7
1, 3, 14
0, 4, 3
6, 7, 5
7, 4, 14
5, 0, 4
1, 6, 2
9, 2, 3
5, 1, 3
2, 5, 12
4, 9, 10
7, 0, 8
6, 2, 2
8, 0, 5
2, 1, 3
1, 4, 10
6, 1, 3
2, 8, 11
9, 6, 0
3, 4, 2
6, 5, 7
8, 3, 9
4, 2, 3
0, 2, 1
5, 4, 5
0, 3, 6
0, 6, 1
2, 9, 3
8, 1, 5
1, 9, 5
8, 4, 1
6, 3, 16
1, 5, 11
9, 1, 0
2, 4, 4
3, 6, 3
8, 7, 6
