self, opp, fightsavoided
4, 6, 1
9, 3, 6
0, 5, 0
7, 3, 9
9, 1, 0
7, 6, 5
1, 4, 8
0, 7, 5
6, 9, 8
9, 0, 5
4, 3, 8
4, 5, 3
2, 0, 5
8, 3, 8
2, 6, 3
0, 4, 12
7, 8, 3
2, 3, 3
6, 4, 2
3, 0, 1
4, 7, 2
1, 7, 11
7, 1, 1
5, 2, 2
4, 1, 0
5, 4, 8
0, 2, 6
1, 5, 5
8, 6, 5
3, 1, 1
9, 7, 4
3, 5, 2
1, 9, 9
6, 3, 18
7, 0, 5
9, 6, 1
8, 4, 8
5, 1, 0
8, 7, 6
7, 2, 10
4, 0, 2
6, 0, 4
7, 9, 10
8, 2, 11
0, 9, 5
1, 3, 13
2, 8, 2
3, 7, 4
6, 2, 5
6, 1, 1
0, 1, 0
2, 4, 11
4, 2, 3
5, 7, 7
2, 7, 8
3, 8, 0
5, 0, 12
5, 3, 7
0, 8, 0
9, 8, 1
2, 1, 0
1, 6, 11
1, 0, 6
6, 5, 0
8, 1, 4
9, 5, 2
6, 7, 11
5, 8, 9
3, 9, 12
6, 8, 2
5, 6, 2
3, 2, 7
8, 0, 3
2, 9, 6
0, 6, 5
2, 5, 0
0, 3, 4
5, 9, 4
4, 9, 9
1, 8, 1
3, 6, 4
8, 9, 10
8, 5, 3
3, 4, 4
4, 8, 2
1, 2, 5
9, 2, 4
9, 4, 6
7, 5, 2
7, 4, 7
