self, opp, fightsavoided
1, 6, 4
4, 5, 0
8, 7, 0
4, 2, 3
6, 7, 0
4, 1, 0
6, 1, 1
2, 8, 8
1, 4, 5
3, 4, 3
7, 3, 4
7, 2, 6
2, 1, 1
5, 7, 1
5, 9, 4
0, 3, 7
6, 9, 4
6, 5, 8
9, 2, 9
2, 4, 18
3, 2, 10
3, 6, 7
0, 4, 10
1, 8, 9
8, 6, 2
0, 2, 3
1, 2, 9
9, 4, 3
3, 9, 6
6, 0, 9
4, 7, 0
8, 9, 4
0, 7, 1
9, 7, 1
0, 6, 4
9, 0, 10
8, 2, 6
5, 4, 3
6, 3, 6
5, 1, 1
4, 3, 4
4, 0, 3
4, 6, 8
7, 1, 4
7, 5, 4
8, 4, 10
3, 0, 7
6, 8, 5
7, 0, 9
7, 9, 9
3, 8, 11
5, 6, 3
1, 9, 2
7, 4, 8
9, 3, 10
1, 7, 0
5, 2, 5
3, 7, 3
2, 7, 0
9, 5, 7
5, 3, 3
4, 9, 2
3, 5, 2
0, 8, 6
1, 0, 9
2, 0, 3
5, 8, 3
1, 3, 3
8, 0, 4
0, 5, 6
2, 3, 5
6, 2, 3
2, 5, 4
1, 5, 7
9, 6, 6
0, 9, 7
5, 0, 8
7, 6, 13
3, 1, 5
9, 8, 4
4, 8, 9
6, 4, 8
2, 9, 2
7, 8, 3
2, 6, 5
0, 1, 1
8, 3, 5
9, 1, 8
8, 5, 3
8, 1, 1
