self, opp, fightsavoided
0, 6, 1
2, 3, 8
6, 5, 7
1, 6, 4
2, 1, 1
1, 8, 5
1, 7, 6
7, 2, 4
2, 4, 10
9, 6, 2
4, 8, 0
3, 4, 13
8, 9, 15
1, 4, 13
3, 6, 0
9, 7, 5
2, 9, 8
0, 8, 1
1, 0, 10
1, 5, 12
6, 8, 2
4, 2, 3
7, 3, 8
3, 8, 1
3, 5, 2
8, 6, 8
6, 2, 6
3, 0, 3
8, 5, 3
9, 3, 3
4, 9, 7
2, 5, 4
7, 0, 6
8, 2, 5
9, 1, 1
3, 2, 2
5, 9, 6
4, 7, 4
3, 7, 5
5, 6, 1
5, 2, 0
0, 3, 4
6, 9, 9
6, 7, 12
7, 9, 7
0, 4, 11
6, 4, 9
0, 1, 0
7, 4, 4
1, 9, 8
6, 3, 12
9, 8, 4
4, 3, 6
2, 7, 3
3, 9, 3
4, 1, 0
4, 0, 6
5, 4, 7
1, 2, 2
8, 3, 5
2, 6, 2
9, 4, 3
5, 3, 5
5, 8, 0
7, 6, 1
9, 0, 5
5, 1, 2
0, 9, 7
6, 0, 14
8, 4, 5
7, 5, 5
2, 8, 3
7, 1, 1
9, 2, 3
5, 7, 4
1, 3, 12
8, 0, 7
9, 5, 5
3, 1, 3
2, 0, 8
8, 7, 9
0, 2, 5
5, 0, 6
7, 8, 2
0, 7, 3
0, 5, 4
6, 1, 0
4, 5, 6
4, 6, 0
8, 1, 3
